customer_id,churned,churn_date,churn_reason,churn_probability_raw,clv_egp
C13159,0,,No churn,0.7069,14133.78
C13160,0,,No churn,0.6905,14475.22
C13161,1,2024-12-12,Other,0.8683,9825.29
C13162,0,,No churn,0.111,4171.57
C13163,0,,No churn,0.1943,21763.49
C13164,0,,No churn,0.4198,17353.58
C13165,0,,No churn,0.2828,17090.92
C13166,0,,No churn,0.5208,25442.06
C13167,0,,No churn,0.3105,7076.62
C13168,0,,No churn,0.2039,4884.49
C13169,1,2024-12-13,Competitor offer,0.8441,11745.64
C13170,0,,No churn,0.2574,6822.91
C13171,0,,No churn,0.1741,4846.44
C13172,1,2024-10-18,Competitor offer,0.59,26387.3
C13173,1,2024-10-05,Other,0.1833,16066.38
C13174,1,2024-09-26,Other,0.9564,19410.14
C13175,0,,No churn,0.4645,6658.88
C13176,0,,No churn,0.3514,14607.21
C13177,0,,No churn,0.2611,19754.43
C13178,0,,No churn,0.2976,16867.41
C13179,0,,No churn,0.2482,2589.27
C13180,1,2024-07-04,Network quality,0.4917,25333.46
C13181,0,,No churn,0.1213,12463.21
C13182,0,,No churn,0.0815,11113.36
C13183,0,,No churn,0.8269,26042.1
C13184,0,,No churn,0.194,11870.52
C13185,1,2024-09-26,Competitor offer,0.6401,6158.78
C13186,1,2024-08-22,Competitor offer,0.632,5506.6
C13187,0,,No churn,0.6109,9262.49
C13188,0,,No churn,0.3511,3586.58
C13189,1,2024-12-04,Network quality,0.8656,19685.38
C13190,0,,No churn,0.4391,11690.65
C13191,1,2024-10-12,Price,0.6321,19624.51
C13192,0,,No churn,0.5338,8635.05
C13193,1,2024-12-15,Competitor offer,0.4812,24813.39
C13194,1,2024-11-28,Price,0.9254,20010.43
C13195,1,2024-09-18,Competitor offer,0.7116,13751.96
C13196,0,,No churn,0.1685,8800.0
C13197,0,,No churn,0.4731,15058.7
C13198,0,,No churn,0.2156,8006.68
C13199,0,,No churn,0.2556,11216.17
C13200,1,2024-12-09,Price,0.8839,26636.47
C13201,1,2024-07-17,Price,0.5447,44605.15
C13202,0,,No churn,0.1978,12876.32
C13203,0,,No churn,0.367,14383.53
C13204,0,,No churn,0.1612,23742.12
C13205,0,,No churn,0.1327,12462.07
C13206,0,,No churn,0.2783,9133.59
C13207,0,,No churn,0.9118,14470.38
C13208,0,,No churn,0.0977,11464.27
C13209,0,,No churn,0.229,3589.14
C13210,0,,No churn,0.163,12994.8
C13211,1,2024-08-19,Moving,0.3553,12966.78
C13212,1,2024-11-12,Poor service,0.361,7812.54
C13213,0,,No churn,0.5108,25327.73
C13214,1,2024-08-23,Competitor offer,0.4655,8811.98
C13215,0,,No churn,0.6912,40089.04
C13216,1,2024-12-18,Price,0.3243,14978.66
C13217,0,,No churn,0.3006,11731.74
C13218,1,2024-12-21,Poor service,0.5986,28051.4
C13219,1,2024-07-02,Competitor offer,0.7669,16777.74
C13220,0,,No churn,0.179,14007.14
C13221,1,2024-09-19,Network quality,0.9629,17540.79
C13222,0,,No churn,0.351,6674.1
C13223,1,2024-07-07,Network quality,0.8402,39398.97
C13224,1,2024-08-16,Other,0.5089,18171.6
C13225,0,,No churn,0.1661,12373.77
C13226,1,2024-10-26,Other,0.6144,38678.94
C13227,0,,No churn,0.3253,18262.28
C13228,1,2024-11-10,Network quality,0.2978,16595.15
C13229,0,,No churn,0.2313,7872.49
C13230,1,2024-12-06,Poor service,0.3414,14331.04
C13231,0,,No churn,0.1591,14835.6
C13232,0,,No churn,0.3189,10574.96
C13233,0,,No churn,0.0911,15916.44
C13234,0,,No churn,0.7046,7486.14
C13235,0,,No churn,0.1779,5180.96
C13236,0,,No churn,0.8888,17287.81
C13237,0,,No churn,0.1189,10232.59
C13238,1,2024-10-22,Competitor offer,0.7211,6423.32
C13239,1,2024-09-16,Poor service,0.3879,8287.56
C13240,1,2024-12-19,Competitor offer,0.5993,11941.78
C13241,1,2024-08-09,Competitor offer,0.4483,14713.46
C13242,0,,No churn,0.275,14931.03
C13243,0,,No churn,0.1551,9485.82
C13244,0,,No churn,0.2285,4248.16
C13245,1,2024-07-13,Network quality,0.7209,30769.81
C13246,1,2024-08-21,Competitor offer,0.5183,5268.46
C13247,0,,No churn,0.1043,19569.11
C13248,1,2024-08-14,Competitor offer,0.8189,20225.5
C13249,1,2024-11-10,Competitor offer,0.8554,17270.57
C13250,1,2024-07-12,Competitor offer,0.7394,5298.14
C13251,1,2024-10-16,Network quality,0.4283,9357.81
C13252,1,2024-08-20,Poor service,0.1204,11771.5
C13253,0,,No churn,0.1773,23170.52
C13254,0,,No churn,0.8748,37363.91
C13255,1,2024-08-08,Poor service,0.6693,22144.16
C13256,0,,No churn,0.5881,20940.72
C13257,0,,No churn,0.0733,11463.56
C13258,1,2024-10-12,Poor service,0.1269,9798.08
C13259,1,2024-12-17,Competitor offer,0.0862,5076.82
C13260,0,,No churn,0.1156,4634.89
C13261,0,,No churn,0.0862,3457.57
C13262,1,2024-12-16,Competitor offer,0.3106,6014.19
C13263,0,,No churn,0.3314,10089.09
C13264,0,,No churn,0.2952,14766.29
C13265,0,,No churn,0.2976,8343.22
C13266,0,,No churn,0.326,5964.05
C13267,0,,No churn,0.318,3590.14
C13268,0,,No churn,0.3006,8753.38
C13269,0,,No churn,0.317,25595.89
C13270,0,,No churn,0.8443,47090.72
C13271,1,2024-08-28,Competitor offer,0.7205,36562.32
C13272,0,,No churn,0.1033,9224.45
C13273,0,,No churn,0.5875,23782.25
C13274,0,,No churn,0.1703,13687.34
C13275,0,,No churn,0.1352,11760.2
C13276,0,,No churn,0.6852,10282.38
C13277,1,2024-08-12,Competitor offer,0.5689,8810.91
C13278,1,2024-11-17,Moving,0.3927,12691.59
C13279,0,,No churn,0.6599,12850.22
C13280,1,2024-10-10,Competitor offer,0.3541,3597.54
C13281,1,2024-09-28,Competitor offer,0.7139,22707.77
C13282,0,,No churn,0.574,39945.85
C13283,1,2024-11-03,Competitor offer,0.8606,11425.27
C13284,1,2024-07-06,Price,0.3256,19463.23
C13285,1,2024-11-24,Moving,0.4189,16489.38
C13286,0,,No churn,0.3335,14233.31
C13287,1,2024-09-28,Competitor offer,0.6184,16352.68
C13288,1,2024-08-07,Poor service,0.6591,7907.57
C13289,0,,No churn,0.1224,14716.97
C13290,0,,No churn,0.3103,6019.88
C13291,0,,No churn,0.1878,21276.25
C13292,0,,No churn,0.322,16514.58
C13293,0,,No churn,0.4241,23326.37
C13294,0,,No churn,0.2423,8103.81
C13295,1,2024-07-03,Price,0.3611,22248.34
C13296,1,2024-08-05,Competitor offer,0.6565,31333.39
C13297,1,2024-12-13,Other,0.2311,2547.88
C13298,0,,No churn,0.192,13142.88
C13299,0,,No churn,0.6661,42634.24
C13300,1,2024-12-07,Competitor offer,0.5568,2437.04
C13301,0,,No churn,0.1681,12606.56
C13302,1,2024-11-22,Moving,0.9144,27655.77
C13303,0,,No churn,0.4461,36513.45
C13304,0,,No churn,0.4959,4799.05
C13305,1,2024-08-16,Competitor offer,0.5904,45429.13
C13306,1,2024-09-08,Competitor offer,0.7533,18228.79
C13307,1,2024-10-08,Competitor offer,0.6897,29441.19
C13308,1,2024-12-14,Price,0.7999,25993.74
C13309,1,2024-11-08,Moving,0.3779,24403.11
C13310,0,,No churn,0.1682,7566.56
C13311,0,,No churn,0.2433,27138.41
C13312,0,,No churn,0.343,10348.46
C13313,0,,No churn,0.6135,6075.82
C13314,1,2024-09-21,Other,0.4671,22429.48
C13315,1,2024-09-27,Price,0.8304,15152.46
C13316,1,2024-07-16,Poor service,0.3999,3471.76
C13317,1,2024-08-04,Other,0.8222,26248.18
C13318,0,,No churn,0.4635,12484.31
C13319,0,,No churn,0.1578,7261.72
C13320,0,,No churn,0.2296,4726.09
C13321,0,,No churn,0.3564,23858.77
C13322,0,,No churn,0.6903,16797.16
C13323,1,2024-11-14,Price,0.5991,22548.19
C13324,1,2024-09-12,Network quality,0.3713,10296.01
C13325,0,,No churn,0.6256,10184.29
C13326,1,2024-11-09,Competitor offer,0.7549,7761.73
C13327,0,,No churn,0.3753,5845.26
C13328,0,,No churn,0.2382,3316.69
C13329,1,2024-08-11,Poor service,0.213,5080.51
C13330,1,2024-12-14,Competitor offer,0.3216,4880.76
C13331,0,,No churn,0.3098,15632.34
C13332,0,,No churn,0.2282,8436.68
C13333,0,,No churn,0.2498,10797.61
C13334,0,,No churn,0.1701,4131.2
C13335,0,,No churn,0.3318,8360.01
C13336,0,,No churn,0.5834,6150.32
C13337,0,,No churn,0.1084,3623.93
C13338,0,,No churn,0.1355,13132.57
C13339,1,2024-11-21,Competitor offer,0.7792,7600.68
C13340,0,,No churn,0.1254,14472.22
C13341,1,2024-10-25,Network quality,0.7082,9568.64
C13342,1,2024-07-01,Competitor offer,0.3391,21449.54
C13343,1,2024-11-19,Poor service,0.6444,21477.9
C13344,0,,No churn,0.2269,3128.33
C13345,1,2024-08-16,Price,0.7549,18342.79
C13346,0,,No churn,0.1822,10350.23
C13347,0,,No churn,0.4565,8556.6
C13348,0,,No churn,0.1526,3710.98
C13349,0,,No churn,0.2033,14715.47
C13350,1,2024-09-18,Price,0.5613,30672.32
C13351,1,2024-08-03,Other,0.8631,9762.72
C13352,1,2024-08-14,Network quality,0.8482,40785.79
C13353,0,,No churn,0.1627,6442.03
C13354,1,2024-08-23,Competitor offer,0.5952,31114.38
C13355,1,2024-09-28,Network quality,0.6867,8353.73
C13356,1,2024-08-02,Price,0.3492,15858.09
C13357,0,,No churn,0.438,9986.41
C13358,1,2024-10-16,Price,0.8862,15066.56
C13359,0,,No churn,0.2204,6163.96
C13360,0,,No churn,0.1409,3092.96
C13361,0,,No churn,0.6336,28125.58
C13362,0,,No churn,0.1388,10405.74
C13363,0,,No churn,0.3186,3883.01
C13364,1,2024-11-07,Network quality,0.8235,32080.9
C13365,0,,No churn,0.3396,9546.09
C13366,1,2024-07-08,Moving,0.48,5314.29
C13367,0,,No churn,0.2291,2844.03
C13368,1,2024-09-22,Competitor offer,0.9507,14691.04
C13369,0,,No churn,0.1681,12023.85
C13370,1,2024-11-26,Network quality,0.3686,8146.11
C13371,0,,No churn,0.3857,21726.83
C13372,1,2024-10-02,Price,0.1545,10044.61
C13373,0,,No churn,0.3557,17001.37
C13374,0,,No churn,0.1911,13336.06
C13375,0,,No churn,0.7724,10045.87
C13376,0,,No churn,0.1717,12525.42
C13377,0,,No churn,0.3674,19300.55
C13378,1,2024-07-08,Price,0.1755,1863.16
C13379,0,,No churn,0.1338,5057.35
C13380,0,,No churn,0.2329,3535.26
C13381,0,,No churn,0.427,20552.8
C13382,0,,No churn,0.2471,17000.2
C13383,0,,No churn,0.2478,5963.01
C13384,1,2024-09-18,Poor service,0.7636,16843.46
C13385,1,2024-07-27,Price,0.6361,15247.79
C13386,0,,No churn,0.7321,36317.45
C13387,1,2024-10-11,Network quality,0.7041,10890.25
C13388,0,,No churn,0.2707,8878.66
C13389,0,,No churn,0.3676,4916.9
C13390,0,,No churn,0.2713,17024.32
C13391,1,2024-12-22,Poor service,0.2373,4675.46
C13392,1,2024-10-10,Other,0.3071,8857.78
C13393,0,,No churn,0.1028,7511.77
C13394,0,,No churn,0.1409,7561.82
C13395,0,,No churn,0.1727,13116.38
C13396,0,,No churn,0.4382,15483.2
C13397,1,2024-12-23,Poor service,0.4418,17819.53
C13398,1,2024-10-21,Price,0.6426,17603.58
C13399,0,,No churn,0.524,6805.8
C13400,0,,No churn,0.5927,30693.41
C13401,0,,No churn,0.0568,8743.16
C13402,0,,No churn,0.3723,8499.44
C13403,0,,No churn,0.2534,15081.13
C13404,1,2024-11-06,Poor service,0.6108,6529.38
C13405,0,,No churn,0.3961,2518.49
C13406,0,,No churn,0.0881,8664.75
C13407,0,,No churn,0.2227,11217.34
C13408,0,,No churn,0.1711,6518.62
C13409,0,,No churn,0.1135,8753.85
C13410,0,,No churn,0.1306,5793.88
C13411,0,,No churn,0.2077,8694.54
C13412,1,2024-09-01,Competitor offer,0.8249,23299.6
C13413,1,2024-07-01,Poor service,0.5917,19407.15
C13414,1,2024-12-20,Network quality,0.1876,34473.46
C13415,0,,No churn,0.099,14350.7
C13416,1,2024-07-10,Price,0.855,18864.03
C13417,1,2024-10-06,Competitor offer,0.3745,13491.05
C13418,0,,No churn,0.1216,13476.43
C13419,1,2024-08-05,Poor service,0.7214,6277.93
C13420,1,2024-10-22,Competitor offer,0.35,8487.54
C13421,1,2024-12-20,Poor service,0.9642,15236.27
C13422,1,2024-07-15,Poor service,0.8082,15140.79
C13423,1,2024-11-24,Other,0.8868,33714.08
C13424,0,,No churn,0.2689,10087.73
C13425,1,2024-09-02,Poor service,0.4547,15962.84
C13426,1,2024-12-28,Moving,0.8341,20620.91
C13427,0,,No churn,0.1114,8900.89
C13428,1,2024-11-07,Competitor offer,0.9122,27897.2
C13429,0,,No churn,0.247,5833.2
C13430,0,,No churn,0.1405,14054.95
C13431,1,2024-08-04,Network quality,0.467,14709.97
C13432,1,2024-10-04,Network quality,0.8237,16446.53
C13433,0,,No churn,0.3265,11131.82
C13434,0,,No churn,0.445,11802.11
C13435,0,,No churn,0.0793,8374.42
C13436,0,,No churn,0.3576,6898.52
C13437,0,,No churn,0.4983,23149.16
C13438,1,2024-07-16,Other,0.3554,34368.74
C13439,0,,No churn,0.086,18710.14
C13440,0,,No churn,0.1387,16478.36
C13441,1,2024-11-07,Moving,0.2545,14577.19
C13442,1,2024-07-01,Price,0.3901,19187.39
C13443,0,,No churn,0.2553,11721.59
C13444,0,,No churn,0.1618,13806.93
C13445,1,2024-09-18,Competitor offer,0.776,49370.56
C13446,1,2024-11-22,Price,0.2204,20229.69
C13447,1,2024-07-13,Price,0.374,9958.76
C13448,0,,No churn,0.2527,10977.0
C13449,0,,No churn,0.1804,23567.45
C13450,0,,No churn,0.7897,46596.6
C13451,0,,No churn,0.1884,5856.25
C13452,1,2024-11-19,Price,0.3096,6071.12
C13453,1,2024-11-13,Price,0.8151,18311.83
C13454,0,,No churn,0.1129,7461.13
C13455,1,2024-09-02,Competitor offer,0.5357,6039.04
C13456,1,2024-08-26,Competitor offer,0.9097,37066.7
C13457,1,2024-10-05,Other,0.8398,19897.3
C13458,0,,No churn,0.3195,16583.83
C13459,0,,No churn,0.2935,9699.03
C13460,0,,No churn,0.303,6216.39
C13461,1,2024-11-10,Price,0.8225,18416.93
C13462,1,2024-12-28,Network quality,0.8442,8341.87
C13463,1,2024-10-14,Competitor offer,0.3836,8065.32
C13464,1,2024-08-10,Poor service,0.4855,8203.07
C13465,0,,No churn,0.1989,13974.18
C13466,0,,No churn,0.0881,13033.54
C13467,0,,No churn,0.384,14042.77
C13468,0,,No churn,0.0993,3940.7
C13469,1,2024-12-20,Network quality,0.5263,14692.1
C13470,1,2024-08-24,Price,0.4541,22157.59
C13471,1,2024-10-12,Price,0.8738,24463.0
C13472,1,2024-11-23,Price,0.7884,45974.43
C13473,0,,No churn,0.2277,21882.87
C13474,0,,No churn,0.3502,16076.43
C13475,1,2024-07-12,Network quality,0.3411,11542.63
C13476,0,,No churn,0.2805,33658.11
C13477,1,2024-07-23,Competitor offer,0.4276,12482.71
C13478,0,,No churn,0.2901,26648.95
C13479,0,,No churn,0.2601,8707.34
C13480,0,,No churn,0.1825,11441.86
C13481,0,,No churn,0.4581,35759.95
C13482,1,2024-07-23,Price,0.7111,27707.48
C13483,0,,No churn,0.1224,9407.63
C13484,1,2024-07-23,Network quality,0.7535,31601.78
C13485,1,2024-07-03,Price,0.8691,29597.49
C13486,0,,No churn,0.1589,4708.15
C13487,0,,No churn,0.8178,34245.71
C13488,0,,No churn,0.4223,3390.45
C13489,0,,No churn,0.1741,29907.02
C13490,1,2024-12-12,Price,0.8599,11571.43
C13491,0,,No churn,0.1323,12335.58
C13492,1,2024-10-02,Competitor offer,0.6828,49366.92
C13493,0,,No churn,0.444,4298.7
C13494,1,2024-12-04,Network quality,0.6815,21947.78
C13495,0,,No churn,0.0787,9141.62
C13496,1,2024-08-12,Price,0.8093,16445.89
C13497,1,2024-10-14,Price,0.8644,19612.25
C13498,0,,No churn,0.6141,6498.18
C13499,1,2024-07-20,Network quality,0.5018,12065.06
C13500,1,2024-09-13,Poor service,0.2892,8231.55
C13501,0,,No churn,0.7015,37648.75
C13502,0,,No churn,0.1316,2577.33
C13503,1,2024-07-16,Poor service,0.6884,30905.85
C13504,0,,No churn,0.2848,19304.14
C13505,1,2024-09-16,Moving,0.5328,27425.42
C13506,0,,No churn,0.1524,12302.31
C13507,0,,No churn,0.1051,10555.66
C13508,0,,No churn,0.1677,3406.45
C13509,0,,No churn,0.4079,20059.02
C13510,0,,No churn,0.3721,29898.63
C13511,0,,No churn,0.3841,9436.44
C13512,0,,No churn,0.4246,5381.31
C13513,1,2024-09-14,Competitor offer,0.8046,20876.7
C13514,1,2024-09-28,Competitor offer,0.3204,17113.19
C13515,1,2024-10-15,Poor service,0.3381,12157.48
C13516,1,2024-08-28,Price,0.345,12704.94
C13517,1,2024-11-08,Poor service,0.5843,7150.1
C13518,0,,No churn,0.1719,2454.99
C13519,1,2024-09-01,Price,0.5651,24076.41
C13520,1,2024-07-08,Price,0.4885,14980.37
C13521,1,2024-11-09,Competitor offer,0.8303,4612.72
C13522,1,2024-11-15,Competitor offer,0.3839,10300.52
C13523,1,2024-11-16,Network quality,0.3052,3773.8
C13524,1,2024-08-05,Competitor offer,0.3022,23564.61
C13525,0,,No churn,0.249,15505.44
C13526,0,,No churn,0.1414,3993.73
C13527,0,,No churn,0.0514,10706.17
C13528,1,2024-07-12,Price,0.6401,28333.36
C13529,0,,No churn,0.3547,18116.18
C13530,0,,No churn,0.4842,33595.5
C13531,0,,No churn,0.366,3689.88
C13532,0,,No churn,0.5039,11962.82
C13533,0,,No churn,0.2222,5362.93
C13534,1,2024-11-27,Network quality,0.3131,11886.92
C13535,1,2024-08-11,Other,0.5235,7714.15
C13536,1,2024-10-10,Network quality,0.2698,14782.79
C13537,0,,No churn,0.1038,7570.14
C13538,0,,No churn,0.3871,22138.03
C13539,0,,No churn,0.3725,19469.31
C13540,0,,No churn,0.4562,4052.26
C13541,1,2024-08-02,Price,0.563,18461.07
C13542,1,2024-08-01,Competitor offer,0.5123,13227.45
C13543,1,2024-08-12,Price,0.6262,9584.32
C13544,1,2024-09-28,Poor service,0.6099,18767.92
C13545,0,,No churn,0.2912,4062.2
C13546,0,,No churn,0.2948,10575.9
C13547,0,,No churn,0.5399,4488.54
C13548,0,,No churn,0.2351,12748.85
C13549,0,,No churn,0.2317,8318.06
C13550,1,2024-08-10,Competitor offer,0.3913,11995.67
C13551,1,2024-11-19,Price,0.6233,8871.19
C13552,1,2024-11-19,Price,0.6872,42403.39
C13553,0,,No churn,0.2937,17886.9
C13554,0,,No churn,0.8309,43744.64
C13555,0,,No churn,0.4604,37403.64
C13556,0,,No churn,0.1139,13639.94
C13557,0,,No churn,0.5153,8494.07
C13558,0,,No churn,0.1483,8510.92
C13559,0,,No churn,0.6843,16717.73
C13560,0,,No churn,0.4244,11358.71
C13561,0,,No churn,0.121,20399.31
C13562,1,2024-10-02,Moving,0.3021,15210.41
C13563,0,,No churn,0.687,13945.89
C13564,0,,No churn,0.2029,11830.27
C13565,0,,No churn,0.3607,24631.03
C13566,0,,No churn,0.102,5552.42
C13567,0,,No churn,0.0954,8933.93
C13568,0,,No churn,0.5863,15963.42
C13569,1,2024-09-13,Competitor offer,0.8191,25434.61
C13570,1,2024-12-24,Competitor offer,0.4052,4566.55
C13571,0,,No churn,0.4252,12429.86
C13572,1,2024-12-06,Moving,0.2589,28938.26
C13573,0,,No churn,0.3922,18362.46
C13574,1,2024-12-17,Other,0.1296,3886.39
C13575,1,2024-07-04,Price,0.5062,11025.06
C13576,0,,No churn,0.2097,28571.93
C13577,0,,No churn,0.4381,22981.35
C13578,1,2024-11-10,Price,0.2433,10469.23
C13579,0,,No churn,0.2454,23926.47
C13580,0,,No churn,0.2746,7084.95
C13581,0,,No churn,0.1685,6178.22
C13582,0,,No churn,0.1344,5101.24
C13583,1,2024-07-08,Competitor offer,0.2636,7596.26
C13584,0,,No churn,0.3986,14805.89
C13585,0,,No churn,0.2179,9742.41
C13586,0,,No churn,0.1056,17463.23
C13587,1,2024-07-26,Price,0.6301,27338.38
C13588,1,2024-08-09,Price,0.3683,30445.17
C13589,0,,No churn,0.3561,15741.44
C13590,1,2024-07-16,Competitor offer,0.4609,7045.46
C13591,0,,No churn,0.6601,16268.04
C13592,0,,No churn,0.1681,15351.64
C13593,0,,No churn,0.1422,9572.43
C13594,0,,No churn,0.0954,8651.85
C13595,0,,No churn,0.2721,14605.97
C13596,1,2024-09-14,Price,0.3749,9903.25
C13597,1,2024-08-18,Competitor offer,0.5048,21211.61
C13598,0,,No churn,0.0758,3706.45
C13599,0,,No churn,0.3399,12912.93
C13600,0,,No churn,0.3471,7722.62
C13601,1,2024-12-20,Competitor offer,0.2207,6274.21
C13602,1,2024-09-08,Price,0.2333,6726.92
C13603,0,,No churn,0.2579,3196.04
C13604,0,,No churn,0.3066,2976.74
C13605,0,,No churn,0.4494,12558.21
C13606,1,2024-10-02,Price,0.4117,3578.71
C13607,1,2024-12-25,Price,0.321,9049.95
C13608,1,2024-12-18,Poor service,0.2256,4632.94
C13609,0,,No churn,0.5579,6092.56
C13610,0,,No churn,0.3315,15841.12
C13611,0,,No churn,0.3002,10889.49
C13612,1,2024-11-18,Poor service,0.7405,17087.01
C13613,0,,No churn,0.1254,10551.59
C13614,0,,No churn,0.6088,35801.88
C13615,1,2024-07-21,Moving,0.6035,18819.87
C13616,0,,No churn,0.1752,4622.01
C13617,0,,No churn,0.3357,8253.02
C13618,0,,No churn,0.203,3033.76
C13619,0,,No churn,0.3208,35009.83
C13620,0,,No churn,0.57,8616.37
C13621,1,2024-07-19,Price,0.264,9623.52
C13622,0,,No churn,0.3412,20151.31
C13623,0,,No churn,0.2629,24607.17
C13624,0,,No churn,0.1786,2687.71
C13625,0,,No churn,0.1531,13987.16
C13626,0,,No churn,0.259,9662.74
C13627,1,2024-11-01,Poor service,0.7936,25551.66
C13628,0,,No churn,0.2664,7932.92
C13629,1,2024-07-22,Competitor offer,0.5416,15857.7
C13630,1,2024-08-20,Price,0.8793,10031.01
C13631,1,2024-10-21,Network quality,0.6047,6564.22
C13632,1,2024-07-25,Network quality,0.6171,43381.93
C13633,1,2024-11-01,Other,0.8163,13443.6
C13634,1,2024-08-12,Price,0.2999,6460.15
C13635,1,2024-07-06,Poor service,0.7341,13820.58
C13636,0,,No churn,0.2742,9708.03
C13637,0,,No churn,0.7037,31643.11
C13638,0,,No churn,0.3505,9119.93
C13639,1,2024-09-11,Network quality,0.4473,6557.84
C13640,1,2024-07-20,Price,0.5034,7552.76
C13641,0,,No churn,0.2224,6678.88
C13642,0,,No churn,0.4046,24077.71
C13643,0,,No churn,0.8691,18605.31
C13644,1,2024-09-18,Price,0.3133,4865.24
C13645,0,,No churn,0.3311,16035.85
C13646,0,,No churn,0.3214,5709.68
C13647,1,2024-09-28,Network quality,0.8952,17289.42
C13648,0,,No churn,0.3078,5035.32
C13649,0,,No churn,0.2411,10195.39
C13650,0,,No churn,0.3049,18866.76
C13651,1,2024-08-11,Poor service,0.3708,10403.61
C13652,0,,No churn,0.2336,3987.71
C13653,0,,No churn,0.0777,11202.95
C13654,0,,No churn,0.3365,14793.49
C13655,0,,No churn,0.2682,4693.83
C13656,1,2024-12-12,Poor service,0.6021,16519.58
C13657,0,,No churn,0.4316,8811.14
C13658,1,2024-11-12,Network quality,0.871,42283.08
C13659,1,2024-07-08,Network quality,0.7387,23503.67
C13660,1,2024-08-13,Other,0.7278,9994.06
C13661,1,2024-07-14,Price,0.7218,7547.7
C13662,1,2024-11-10,Price,0.3535,28225.42
C13663,0,,No churn,0.4347,8366.57
C13664,1,2024-11-07,Poor service,0.291,17439.58
C13665,1,2024-07-07,Price,0.7263,18722.87
C13666,1,2024-11-20,Price,0.5396,25979.23
C13667,1,2024-10-07,Competitor offer,0.2434,5513.32
C13668,1,2024-12-11,Competitor offer,0.4951,28727.85
C13669,1,2024-08-16,Poor service,0.6432,5762.19
C13670,1,2024-12-27,Network quality,0.4059,23425.73
C13671,0,,No churn,0.2841,19020.18
C13672,1,2024-09-10,Price,0.5524,29174.69
C13673,1,2024-07-11,Moving,0.7372,22585.34
C13674,0,,No churn,0.0776,10842.41
C13675,0,,No churn,0.1796,8862.35
C13676,0,,No churn,0.2556,15763.1
C13677,0,,No churn,0.3122,8782.98
C13678,1,2024-07-05,Network quality,0.4267,11652.78
C13679,1,2024-09-10,Price,0.5739,14150.4
C13680,0,,No churn,0.0859,12651.72
C13681,1,2024-12-16,Poor service,0.8593,28154.47
C13682,1,2024-12-26,Price,0.8052,14723.75
C13683,1,2024-10-01,Other,0.4477,35421.25
C13684,0,,No churn,0.3325,3584.64
C13685,1,2024-07-15,Network quality,0.4025,20909.36
C13686,0,,No churn,0.3041,18431.05
C13687,0,,No churn,0.2499,13598.54
C13688,1,2024-12-03,Competitor offer,0.5003,25649.83
C13689,0,,No churn,0.3825,4299.91
C13690,0,,No churn,0.1732,7245.99
C13691,0,,No churn,0.1637,5576.5
C13692,0,,No churn,0.3413,19450.22
C13693,0,,No churn,0.1071,9615.84
C13694,0,,No churn,0.3196,11377.81
C13695,1,2024-07-19,Competitor offer,0.3572,28348.98
C13696,0,,No churn,0.2031,4764.57
C13697,1,2024-11-02,Price,0.2219,16928.29
C13698,0,,No churn,0.2843,10230.38
C13699,0,,No churn,0.0927,6829.53
C13700,0,,No churn,0.1467,10792.95
C13701,1,2024-11-21,Competitor offer,0.5588,27339.44
