sub_id,customer_id,plan_name,internet_service,phone_service,multiple_lines,online_security,tech_support,streaming_tv,device_protection,monthly_charge_egp,total_charge_egp,tenure_months
S12464,C12464,Basic,Fiber,Yes,Yes,Yes,Yes,No,Yes,270.71,10463.16,38
S12465,C12465,Plus,Fiber,Yes,No,Yes,No,Yes,Yes,380.62,6034.26,16
S12466,C12466,Basic,Fiber,Yes,No,No,Yes,No,No,304.61,7297.41,24
S12467,C12467,Ultra,DSL,Yes,Yes,No,Yes,No,Yes,507.47,17314.54,34
S12468,C12468,Ultra,Fiber,Yes,No,Yes,No,No,Yes,574.99,19029.34,33
S12469,C12469,Plus,5G,Yes,No,No,No,Yes,Yes,412.6,12859.45,31
S12470,C12470,Business,Fiber,Yes,No,Yes,No,No,Yes,809.09,41114.27,51
S12471,C12471,Business,No Internet,Yes,No,Yes,Yes,No,No,732.0,24907.28,34
S12472,C12472,Plus,DSL,No,No phone,No,No,No,No,357.8,11437.29,32
S12473,C12473,Plus,5G,Yes,No,Yes,Yes,No,Yes,414.33,11289.64,27
S12474,C12474,Business,Fiber,Yes,Yes,Yes,Yes,No,Yes,786.13,21102.25,27
S12475,C12475,Business,5G,Yes,No,Yes,Yes,No,No,881.61,37883.58,43
S12476,C12476,Plus,DSL,Yes,No,Yes,No,Yes,Yes,322.1,9991.9,31
S12477,C12477,Ultra,Fiber,Yes,No,No,No,Yes,No,573.17,21315.24,37
S12478,C12478,Basic,Fiber,Yes,No,Yes,No,No,No,199.75,8815.21,44
S12479,C12479,Ultra,DSL,Yes,No,Yes,No,Yes,Yes,533.79,16572.23,31
S12480,C12480,Ultra,DSL,Yes,Yes,Yes,No,No,Yes,525.76,24238.8,46
S12481,C12481,Basic,Fiber,Yes,Yes,No,No,No,No,243.83,3119.45,13
S12482,C12482,Basic,Fiber,Yes,No,Yes,No,Yes,Yes,218.65,6497.82,29
S12483,C12483,Basic,DSL,Yes,No,No,Yes,No,No,150.17,1827.63,12
S12484,C12484,Ultra,Fiber,Yes,Yes,Yes,Yes,Yes,No,575.11,9314.48,16
S12485,C12485,Business,DSL,Yes,No,Yes,Yes,Yes,No,756.75,36290.04,48
S12486,C12486,Business,Fiber,Yes,No,No,No,No,Yes,831.87,35745.76,43
S12487,C12487,Plus,5G,Yes,Yes,Yes,No,No,Yes,428.79,8881.63,21
S12488,C12488,Ultra,Fiber,Yes,No,Yes,No,No,Yes,555.86,26668.33,48
S12489,C12489,Plus,DSL,Yes,Yes,Yes,No,Yes,No,332.78,5301.28,16
S12490,C12490,Business,5G,Yes,No,Yes,Yes,No,No,898.16,47663.88,53
S12491,C12491,Ultra,DSL,Yes,No,Yes,Yes,Yes,Yes,513.83,30855.19,60
S12492,C12492,Ultra,DSL,Yes,No,No,No,Yes,No,528.78,26020.32,49
S12493,C12493,Plus,5G,Yes,Yes,Yes,Yes,Yes,No,399.86,6040.62,15
S12494,C12494,Business,5G,Yes,No,No,Yes,No,No,854.08,32444.3,38
S12495,C12495,Plus,DSL,Yes,No,Yes,Yes,No,No,366.43,11274.35,31
S12496,C12496,Plus,DSL,Yes,No,Yes,Yes,Yes,Yes,327.33,18438.76,56
S12497,C12497,Basic,5G,No,No phone,Yes,No,Yes,No,313.4,12905.45,41
S12498,C12498,Business,DSL,Yes,No,No,No,No,No,742.76,39994.27,54
S12499,C12499,Ultra,DSL,Yes,No,No,Yes,No,Yes,506.43,16279.3,32
S12500,C12500,Ultra,Fiber,Yes,Yes,No,No,No,No,575.38,27525.62,48
S12501,C12501,Plus,DSL,Yes,Yes,Yes,No,Yes,Yes,294.55,14961.37,51
S12502,C12502,Basic,No Internet,Yes,Yes,No,Yes,Yes,Yes,176.54,2035.56,11
S12503,C12503,Plus,Fiber,Yes,Yes,Yes,No,No,Yes,368.92,21275.31,58
S12504,C12504,Plus,Fiber,Yes,Yes,Yes,No,No,Yes,380.49,16750.96,44
S12505,C12505,Plus,Fiber,Yes,Yes,No,No,Yes,No,420.95,12615.92,30
S12506,C12506,Plus,DSL,Yes,Yes,No,Yes,No,No,352.14,7211.36,20
S12507,C12507,Business,5G,No,No phone,No,No,No,Yes,837.78,16755.86,20
S12508,C12508,Basic,DSL,Yes,No,No,Yes,Yes,No,156.25,4330.78,28
S12509,C12509,Plus,Fiber,Yes,No,Yes,No,No,Yes,396.33,7048.24,18
S12510,C12510,Ultra,5G,Yes,No,Yes,Yes,Yes,Yes,648.8,17519.24,27
S12511,C12511,Plus,5G,Yes,No,No,No,Yes,No,396.07,16656.55,42
S12512,C12512,Basic,DSL,No,No phone,Yes,No,Yes,Yes,162.42,4100.25,26
S12513,C12513,Basic,No Internet,Yes,Yes,No,No,No,No,208.11,11564.54,56
S12514,C12514,Basic,DSL,Yes,No,Yes,No,No,Yes,158.52,2319.84,15
S12515,C12515,Basic,DSL,Yes,No,Yes,Yes,No,No,173.34,4108.1,24
S12516,C12516,Basic,5G,Yes,Yes,No,No,No,No,264.28,9527.5,36
S12517,C12517,Ultra,5G,Yes,No,No,No,Yes,No,658.97,9925.2,15
S12518,C12518,Basic,5G,No,No phone,Yes,Yes,Yes,No,283.09,7974.96,28
S12519,C12519,Basic,No Internet,Yes,No,No,No,No,Yes,162.62,5529.73,34
S12520,C12520,Basic,DSL,Yes,No,No,No,Yes,No,171.96,2979.18,18
S12521,C12521,Plus,5G,Yes,Yes,Yes,Yes,Yes,Yes,424.17,16509.25,39
S12522,C12522,Basic,No Internet,Yes,Yes,Yes,Yes,Yes,No,172.43,7896.99,46
S12523,C12523,Plus,5G,Yes,Yes,No,Yes,Yes,Yes,401.25,18724.99,47
S12524,C12524,Business,DSL,Yes,Yes,Yes,No,No,No,743.25,10426.87,14
S12525,C12525,Ultra,Fiber,Yes,Yes,No,No,No,No,558.53,16258.09,29
S12526,C12526,Basic,DSL,No,No phone,No,No,Yes,No,218.98,4594.68,21
S12527,C12527,Business,Fiber,Yes,No,No,No,Yes,No,801.45,34490.2,43
S12528,C12528,Ultra,DSL,Yes,Yes,Yes,No,No,Yes,517.58,28078.34,54
S12529,C12529,Plus,Fiber,Yes,No,No,No,Yes,Yes,381.5,18044.09,47
S12530,C12530,Plus,DSL,Yes,No,No,Yes,Yes,No,279.83,5357.2,19
S12531,C12531,Basic,Fiber,No,No phone,No,No,No,Yes,295.17,14987.84,51
S12532,C12532,Basic,DSL,Yes,Yes,No,Yes,Yes,No,216.68,12937.07,60
S12533,C12533,Ultra,DSL,Yes,No,No,No,No,No,558.84,21857.45,39
S12534,C12534,Basic,No Internet,Yes,Yes,Yes,No,No,Yes,211.3,11611.66,55
S12535,C12535,Plus,Fiber,No,No phone,No,Yes,No,No,391.33,9460.59,24
S12536,C12536,Ultra,Fiber,Yes,Yes,Yes,Yes,Yes,No,607.28,20711.14,34
S12537,C12537,Plus,DSL,Yes,Yes,No,Yes,No,No,347.75,14275.24,41
S12538,C12538,Basic,DSL,Yes,No,Yes,No,Yes,No,141.79,4094.69,28
S12539,C12539,Basic,Fiber,Yes,Yes,Yes,No,Yes,No,272.22,5578.47,20
S12540,C12540,Basic,DSL,Yes,No,No,Yes,Yes,No,190.01,8949.85,47
S12541,C12541,Plus,DSL,Yes,Yes,Yes,No,No,No,319.29,11437.2,36
S12542,C12542,Basic,Fiber,Yes,No,Yes,No,Yes,Yes,201.6,3058.32,15
S12543,C12543,Business,No Internet,Yes,No,Yes,Yes,No,Yes,741.59,20782.1,28
S12544,C12544,Ultra,DSL,Yes,Yes,Yes,Yes,Yes,Yes,568.23,6810.54,12
S12545,C12545,Ultra,No Internet,Yes,Yes,Yes,No,No,Yes,495.87,16365.63,33
S12546,C12546,Ultra,Fiber,Yes,No,Yes,Yes,Yes,No,625.9,21348.96,34
S12547,C12547,Plus,No Internet,Yes,Yes,No,No,No,Yes,331.04,11139.35,34
S12548,C12548,Plus,DSL,Yes,No,Yes,Yes,Yes,No,314.1,14218.4,45
S12549,C12549,Basic,Fiber,Yes,Yes,Yes,Yes,No,Yes,300.31,13309.44,44
S12550,C12550,Basic,Fiber,Yes,Yes,Yes,Yes,Yes,No,195.12,4403.49,22
S12551,C12551,Plus,DSL,Yes,No,Yes,No,No,Yes,285.84,13269.38,46
S12552,C12552,Ultra,DSL,Yes,Yes,Yes,Yes,No,Yes,524.02,18469.88,35
S12553,C12553,Basic,5G,Yes,No,Yes,No,No,No,286.28,5763.46,20
S12554,C12554,Basic,Fiber,Yes,Yes,Yes,Yes,No,No,250.0,3995.59,16
S12555,C12555,Plus,DSL,Yes,Yes,Yes,No,No,No,311.67,12125.8,39
S12556,C12556,Plus,5G,Yes,No,No,No,No,No,433.42,6908.8,16
S12557,C12557,Basic,Fiber,No,No phone,No,Yes,No,Yes,199.44,9763.49,49
S12558,C12558,Plus,DSL,Yes,Yes,No,Yes,Yes,No,332.23,19587.78,59
S12559,C12559,Ultra,Fiber,Yes,Yes,No,No,Yes,Yes,608.91,16492.38,27
S12560,C12560,Business,DSL,Yes,Yes,No,No,Yes,Yes,795.97,44590.44,56
S12561,C12561,Basic,5G,Yes,No,No,No,No,No,273.9,4985.2,18
S12562,C12562,Basic,Fiber,No,No phone,No,Yes,No,Yes,237.66,12722.93,53
S12563,C12563,Ultra,DSL,Yes,Yes,Yes,No,No,Yes,536.5,9750.78,18
S12564,C12564,Ultra,Fiber,Yes,Yes,Yes,Yes,No,No,569.87,15966.71,28
S12565,C12565,Basic,5G,Yes,Yes,No,Yes,Yes,Yes,270.77,8609.97,32
S12566,C12566,Plus,5G,Yes,Yes,Yes,Yes,Yes,No,465.58,9300.93,20
S12567,C12567,Basic,5G,No,No phone,Yes,No,Yes,No,256.9,11545.78,45
S12568,C12568,Plus,Fiber,Yes,No,No,Yes,Yes,No,374.8,6310.07,17
S12569,C12569,Basic,Fiber,Yes,No,No,Yes,No,No,263.47,13387.24,51
S12570,C12570,Business,Fiber,Yes,Yes,No,Yes,Yes,Yes,912.1,36546.66,40
S12571,C12571,Basic,No Internet,Yes,Yes,Yes,No,Yes,Yes,201.73,6848.86,34
S12572,C12572,Basic,Fiber,Yes,No,No,No,Yes,Yes,263.98,13206.3,50
S12573,C12573,Basic,No Internet,No,No phone,Yes,No,No,Yes,163.82,3595.27,21
S12574,C12574,Basic,DSL,Yes,No,Yes,Yes,No,No,166.0,6456.97,39
S12575,C12575,Basic,Fiber,Yes,Yes,No,Yes,No,No,258.71,6781.48,26
S12576,C12576,Ultra,5G,Yes,No,No,Yes,Yes,No,650.37,20137.02,31
S12577,C12577,Ultra,No Internet,Yes,Yes,No,Yes,Yes,Yes,550.2,31770.98,58
S12578,C12578,Basic,Fiber,Yes,Yes,No,Yes,Yes,No,203.57,3827.49,18
S12579,C12579,Ultra,Fiber,Yes,Yes,Yes,No,No,Yes,575.38,17775.2,31
S12580,C12580,Basic,5G,Yes,No,Yes,Yes,Yes,Yes,346.85,10133.88,29
S12581,C12581,Plus,DSL,Yes,No,Yes,Yes,Yes,No,377.61,5759.61,15
S12582,C12582,Basic,DSL,Yes,No,Yes,Yes,Yes,Yes,207.67,11628.32,56
S12583,C12583,Basic,5G,Yes,Yes,Yes,No,Yes,Yes,270.09,13786.27,51
S12584,C12584,Business,No Internet,Yes,No,No,No,Yes,No,714.17,30170.47,42
S12585,C12585,Business,Fiber,Yes,No,No,No,No,Yes,835.5,44142.24,53
S12586,C12586,Basic,DSL,Yes,No,No,Yes,Yes,No,190.55,2220.62,12
S12587,C12587,Basic,5G,Yes,Yes,Yes,No,Yes,No,263.27,5621.48,21
S12588,C12588,Business,Fiber,Yes,No,Yes,No,No,Yes,795.33,27047.36,34
S12589,C12589,Basic,5G,No,No phone,No,No,Yes,No,305.48,16191.59,53
S12590,C12590,Business,5G,No,No phone,Yes,Yes,No,No,853.91,31603.89,37
S12591,C12591,Ultra,5G,Yes,No,Yes,Yes,No,Yes,626.15,30737.45,49
S12592,C12592,Plus,Fiber,No,No phone,No,Yes,Yes,No,376.15,12814.61,34
S12593,C12593,Basic,DSL,No,No phone,No,No,No,No,211.72,5705.52,28
S12594,C12594,Plus,Fiber,Yes,No,Yes,Yes,Yes,Yes,428.52,5033.13,12
S12595,C12595,Basic,Fiber,No,No phone,Yes,Yes,Yes,Yes,222.98,4653.08,21
S12596,C12596,Ultra,5G,Yes,No,No,Yes,Yes,No,614.95,19515.65,32
S12597,C12597,Business,DSL,Yes,No,Yes,Yes,No,No,774.38,12426.0,16
S12598,C12598,Basic,DSL,Yes,Yes,Yes,Yes,No,No,242.07,12802.33,53
S12599,C12599,Ultra,5G,Yes,No,No,Yes,No,Yes,610.61,20073.12,33
S12600,C12600,Plus,DSL,No,No phone,No,No,Yes,No,283.58,10053.86,35
S12601,C12601,Basic,DSL,Yes,Yes,Yes,Yes,Yes,No,174.61,4696.24,27
S12602,C12602,Plus,DSL,Yes,Yes,Yes,No,No,No,315.99,9971.27,32
S12603,C12603,Ultra,Fiber,Yes,Yes,No,No,No,Yes,571.97,14268.18,25
S12604,C12604,Basic,Fiber,No,No phone,No,No,No,No,295.74,9143.69,31
S12605,C12605,Plus,5G,Yes,No,No,Yes,Yes,Yes,448.17,19315.64,43
S12606,C12606,Plus,No Internet,Yes,No,No,Yes,No,No,342.41,16137.07,47
S12607,C12607,Ultra,Fiber,Yes,No,No,Yes,Yes,Yes,631.59,33588.8,53
S12608,C12608,Basic,Fiber,Yes,Yes,No,Yes,Yes,Yes,244.84,6417.22,26
S12609,C12609,Plus,Fiber,Yes,Yes,No,No,No,Yes,412.04,8665.9,21
S12610,C12610,Business,Fiber,Yes,No,Yes,No,No,Yes,841.48,36937.11,44
S12611,C12611,Plus,Fiber,Yes,Yes,Yes,Yes,Yes,Yes,383.22,14932.68,39
S12612,C12612,Basic,DSL,Yes,No,No,Yes,Yes,Yes,192.41,3184.61,17
S12613,C12613,Basic,DSL,Yes,Yes,Yes,Yes,No,Yes,185.02,9652.61,52
S12614,C12614,Ultra,Fiber,Yes,Yes,No,Yes,No,Yes,558.92,26175.86,47
S12615,C12615,Plus,DSL,Yes,No,No,No,Yes,No,315.45,11528.78,36
S12616,C12616,Plus,5G,Yes,No,Yes,Yes,No,No,455.36,19031.49,42
S12617,C12617,Basic,Fiber,Yes,No,No,No,No,Yes,212.0,7727.13,36
S12618,C12618,Plus,DSL,Yes,Yes,No,Yes,No,Yes,300.45,5671.7,19
S12619,C12619,Basic,Fiber,No,No phone,No,Yes,Yes,Yes,194.71,3172.83,16
S12620,C12620,Plus,Fiber,Yes,Yes,No,Yes,No,No,400.26,11895.8,30
S12621,C12621,Plus,Fiber,Yes,Yes,Yes,Yes,No,No,387.42,10115.61,26
S12622,C12622,Business,No Internet,No,No phone,Yes,No,Yes,No,745.24,11201.91,15
S12623,C12623,Basic,DSL,No,No phone,Yes,Yes,Yes,No,203.87,3301.48,16
S12624,C12624,Basic,DSL,Yes,No,No,Yes,Yes,Yes,184.93,2228.26,12
S12625,C12625,Plus,Fiber,Yes,Yes,No,Yes,No,No,381.81,5625.29,15
S12626,C12626,Plus,DSL,Yes,Yes,Yes,No,Yes,No,284.64,8035.32,28
S12627,C12627,Basic,5G,Yes,No,Yes,No,Yes,Yes,311.09,8112.88,26
S12628,C12628,Ultra,Fiber,Yes,Yes,No,Yes,Yes,No,554.33,16089.2,29
S12629,C12629,Plus,Fiber,Yes,Yes,No,No,Yes,Yes,374.43,22120.88,59
S12630,C12630,Plus,DSL,Yes,No,Yes,Yes,No,Yes,323.02,11900.61,37
S12631,C12631,Business,Fiber,Yes,Yes,Yes,No,Yes,No,819.23,44131.97,54
S12632,C12632,Plus,5G,Yes,No,Yes,Yes,Yes,No,421.29,7662.74,18
S12633,C12633,Basic,DSL,Yes,Yes,No,No,No,No,195.35,4197.81,22
S12634,C12634,Business,5G,Yes,No,Yes,No,Yes,No,823.7,32940.0,40
S12635,C12635,Plus,Fiber,Yes,No,No,Yes,No,Yes,392.72,10473.18,27
S12636,C12636,Plus,Fiber,No,No phone,Yes,Yes,No,No,398.39,9464.34,24
S12637,C12637,Ultra,Fiber,Yes,Yes,Yes,No,No,Yes,581.06,33714.71,58
S12638,C12638,Basic,DSL,Yes,No,No,No,Yes,Yes,223.53,6039.19,26
S12639,C12639,Ultra,Fiber,Yes,Yes,No,No,No,No,588.83,14728.54,25
S12640,C12640,Ultra,Fiber,Yes,No,Yes,Yes,No,No,579.2,6863.6,12
S12641,C12641,Plus,DSL,Yes,Yes,No,No,No,Yes,330.13,11843.11,36
S12642,C12642,Basic,Fiber,Yes,Yes,Yes,Yes,No,Yes,271.12,3792.62,14
S12643,C12643,Ultra,5G,Yes,Yes,No,No,No,No,639.33,20979.6,33
S12644,C12644,Plus,Fiber,Yes,Yes,No,Yes,No,Yes,362.01,9724.26,27
S12645,C12645,Plus,DSL,Yes,No,Yes,Yes,Yes,No,339.78,9264.76,27
S12646,C12646,Business,DSL,Yes,Yes,No,Yes,Yes,Yes,774.13,7798.98,10
S12647,C12647,Basic,DSL,Yes,No,No,Yes,Yes,No,233.07,11894.05,51
S12648,C12648,Plus,5G,Yes,Yes,Yes,Yes,No,No,408.38,19704.26,48
S12649,C12649,Plus,Fiber,Yes,Yes,No,Yes,Yes,Yes,400.8,16498.45,41
S12650,C12650,Plus,Fiber,Yes,Yes,Yes,Yes,No,Yes,449.58,18451.3,41
S12651,C12651,Ultra,DSL,Yes,No,No,No,Yes,No,501.82,9704.0,19
S12652,C12652,Business,5G,Yes,Yes,Yes,Yes,Yes,No,885.62,11433.48,13
S12653,C12653,Ultra,Fiber,Yes,No,No,Yes,Yes,No,619.72,8758.28,14
S12654,C12654,Plus,Fiber,No,No phone,Yes,No,No,Yes,407.26,22890.16,56
S12655,C12655,Basic,Fiber,Yes,Yes,No,No,No,No,279.97,15561.77,56
S12656,C12656,Basic,DSL,No,No phone,Yes,Yes,Yes,No,211.98,9682.79,46
S12657,C12657,Basic,5G,Yes,Yes,Yes,Yes,No,Yes,296.03,9457.99,32
S12658,C12658,Basic,Fiber,No,No phone,Yes,Yes,No,Yes,254.29,15021.63,59
S12659,C12659,Business,Fiber,No,No phone,Yes,No,No,Yes,829.77,39062.07,47
S12660,C12660,Plus,DSL,Yes,Yes,No,No,No,Yes,333.12,8590.84,26
S12661,C12661,Ultra,Fiber,Yes,Yes,No,Yes,Yes,Yes,598.21,22659.64,38
S12662,C12662,Plus,5G,Yes,Yes,No,Yes,No,No,430.36,13619.31,32
S12663,C12663,Basic,Fiber,No,No phone,No,No,Yes,Yes,223.51,11138.49,50
S12664,C12664,Ultra,Fiber,Yes,Yes,No,Yes,No,Yes,573.94,12005.56,21
S12665,C12665,Ultra,DSL,Yes,Yes,Yes,Yes,Yes,No,462.38,19056.53,41
S12666,C12666,Ultra,DSL,Yes,No,No,No,No,Yes,518.05,27932.51,54
S12667,C12667,Plus,Fiber,Yes,No,No,Yes,Yes,Yes,369.23,12923.99,35
S12668,C12668,Ultra,5G,Yes,No,Yes,No,No,No,589.72,32950.73,56
S12669,C12669,Plus,Fiber,Yes,Yes,No,No,No,Yes,377.83,17314.93,46
S12670,C12670,Plus,DSL,Yes,Yes,No,No,Yes,No,356.24,19565.78,55
S12671,C12671,Plus,Fiber,Yes,Yes,No,Yes,No,Yes,375.06,11901.77,32
S12672,C12672,Plus,Fiber,Yes,No,Yes,No,Yes,Yes,383.55,21757.48,57
S12673,C12673,Basic,DSL,Yes,Yes,Yes,Yes,Yes,Yes,226.88,6552.22,29
S12674,C12674,Business,5G,Yes,No,Yes,Yes,Yes,Yes,836.02,15129.4,18
S12675,C12675,Basic,5G,No,No phone,Yes,No,No,Yes,328.6,10525.9,32
S12676,C12676,Basic,Fiber,Yes,No,No,Yes,No,No,280.13,12042.67,43
S12677,C12677,Plus,5G,Yes,No,No,Yes,No,No,438.3,10998.31,25
S12678,C12678,Ultra,Fiber,Yes,No,No,Yes,Yes,Yes,584.16,22881.14,39
S12679,C12679,Basic,5G,Yes,Yes,No,No,No,Yes,311.36,12914.78,41
S12680,C12680,Plus,Fiber,Yes,Yes,No,No,Yes,Yes,417.55,17644.18,42
S12681,C12681,Ultra,Fiber,Yes,No,No,No,No,No,567.86,24557.01,43
S12682,C12682,Business,Fiber,Yes,Yes,Yes,Yes,Yes,No,796.47,44724.56,56
S12683,C12683,Ultra,No Internet,Yes,No,No,Yes,No,No,550.8,13766.34,25
S12684,C12684,Plus,DSL,Yes,Yes,Yes,No,No,Yes,347.05,15396.58,44
S12685,C12685,Plus,Fiber,Yes,No,No,No,No,No,454.17,21274.15,47
S12686,C12686,Basic,Fiber,Yes,No,No,No,No,Yes,250.67,4926.59,20
S12687,C12687,Plus,DSL,Yes,Yes,Yes,Yes,No,Yes,350.43,4947.96,14
S12688,C12688,Ultra,DSL,Yes,Yes,Yes,Yes,No,Yes,551.61,21604.8,39
S12689,C12689,Plus,DSL,Yes,No,Yes,Yes,Yes,Yes,361.95,13584.03,37
S12690,C12690,Ultra,Fiber,Yes,Yes,No,Yes,Yes,Yes,575.18,14910.78,26
S12691,C12691,Business,Fiber,Yes,No,No,Yes,Yes,Yes,841.41,36236.5,43
S12692,C12692,Basic,Fiber,No,No phone,Yes,Yes,No,No,240.17,7394.37,31
S12693,C12693,Basic,5G,No,No phone,Yes,Yes,No,Yes,336.37,14545.5,43
S12694,C12694,Ultra,5G,Yes,No,No,No,Yes,No,655.74,34724.53,53
S12695,C12695,Basic,5G,Yes,Yes,Yes,No,Yes,Yes,271.31,11113.69,41
S12696,C12696,Business,5G,Yes,Yes,Yes,Yes,No,Yes,890.21,46252.89,52
S12697,C12697,Ultra,DSL,Yes,No,No,No,Yes,No,588.56,30569.01,52
S12698,C12698,Business,Fiber,Yes,No,Yes,No,No,Yes,841.28,24306.18,29
S12699,C12699,Basic,DSL,Yes,No,Yes,No,No,No,215.93,3363.62,15
S12700,C12700,Basic,Fiber,No,No phone,No,No,Yes,Yes,242.48,5095.23,21
S12701,C12701,Basic,5G,Yes,No,No,Yes,Yes,No,233.63,12157.63,52
S12702,C12702,Plus,DSL,Yes,Yes,Yes,No,No,Yes,328.96,12659.15,39
S12703,C12703,Ultra,No Internet,Yes,No,No,Yes,No,Yes,560.46,16209.59,29
S12704,C12704,Basic,5G,No,No phone,Yes,Yes,No,No,321.77,14184.09,44
S12705,C12705,Basic,No Internet,No,No phone,Yes,No,Yes,No,175.84,6368.77,35
S12706,C12706,Business,No Internet,Yes,Yes,Yes,No,Yes,No,793.61,10312.02,13
S12707,C12707,Plus,DSL,Yes,Yes,No,Yes,Yes,Yes,352.07,16220.4,46
S12708,C12708,Basic,DSL,No,No phone,No,Yes,Yes,Yes,176.94,3359.88,19
S12709,C12709,Basic,DSL,Yes,Yes,No,Yes,Yes,Yes,138.23,2157.7,15
S12710,C12710,Basic,Fiber,No,No phone,No,Yes,No,No,206.71,11444.34,55
S12711,C12711,Business,Fiber,Yes,No,No,Yes,No,Yes,860.4,45636.24,53
S12712,C12712,Plus,Fiber,Yes,Yes,No,Yes,No,No,376.18,18471.44,49
S12713,C12713,Plus,DSL,Yes,Yes,Yes,Yes,No,Yes,298.69,17074.12,57
S12714,C12714,Ultra,No Internet,Yes,No,Yes,No,Yes,No,540.84,22802.43,42
S12715,C12715,Ultra,Fiber,Yes,No,No,Yes,No,Yes,600.38,27569.51,46
S12716,C12716,Plus,DSL,Yes,No,Yes,No,No,Yes,348.75,8442.06,24
S12717,C12717,Plus,Fiber,No,No phone,Yes,Yes,Yes,No,368.55,18490.87,50
S12718,C12718,Basic,5G,Yes,No,Yes,No,Yes,Yes,267.34,16144.92,60
S12719,C12719,Basic,Fiber,No,No phone,No,No,Yes,No,259.61,6648.64,26
S12720,C12720,Plus,5G,Yes,Yes,No,Yes,Yes,No,371.39,11233.88,30
S12721,C12721,Plus,DSL,Yes,Yes,No,Yes,No,No,330.83,17879.65,54
S12722,C12722,Business,DSL,Yes,Yes,Yes,Yes,No,Yes,727.39,31939.9,44
S12723,C12723,Business,Fiber,Yes,Yes,Yes,No,No,No,787.32,36169.98,46
S12724,C12724,Plus,5G,Yes,Yes,No,No,No,Yes,405.8,16729.62,41
S12725,C12725,Business,DSL,Yes,No,Yes,No,No,No,782.73,12576.03,16
S12726,C12726,Plus,DSL,Yes,Yes,Yes,No,Yes,No,314.99,11183.76,35
S12727,C12727,Ultra,Fiber,Yes,Yes,No,Yes,No,Yes,585.86,9393.38,16
S12728,C12728,Ultra,Fiber,Yes,No,No,No,Yes,No,592.85,26691.17,45
S12729,C12729,Plus,No Internet,Yes,Yes,Yes,No,No,No,401.02,13567.59,34
S12730,C12730,Business,DSL,Yes,No,Yes,No,No,Yes,791.41,36403.75,46
S12731,C12731,Basic,5G,No,No phone,Yes,Yes,Yes,No,270.79,15664.38,58
S12732,C12732,Ultra,DSL,Yes,Yes,No,No,No,Yes,494.91,23637.08,48
S12733,C12733,Business,Fiber,Yes,Yes,No,Yes,Yes,No,845.46,38954.04,46
S12734,C12734,Plus,Fiber,Yes,No,Yes,Yes,Yes,No,384.17,14715.31,38
S12735,C12735,Basic,DSL,Yes,No,Yes,No,Yes,No,202.67,4315.83,21
S12736,C12736,Business,Fiber,No,No phone,No,No,No,No,907.41,11798.62,13
S12737,C12737,Ultra,DSL,Yes,Yes,No,Yes,Yes,No,551.42,27092.78,49
S12738,C12738,Plus,DSL,Yes,No,No,Yes,No,No,323.25,6991.17,22
S12739,C12739,Plus,Fiber,Yes,Yes,No,No,Yes,No,392.93,22432.52,57
S12740,C12740,Ultra,Fiber,Yes,No,Yes,No,No,No,576.99,15467.75,27
S12741,C12741,Business,DSL,Yes,Yes,Yes,Yes,No,Yes,805.9,15383.96,19
S12742,C12742,Plus,Fiber,Yes,Yes,No,Yes,No,No,406.11,9208.73,22
S12743,C12743,Basic,Fiber,Yes,Yes,No,Yes,Yes,Yes,227.21,11313.6,50
S12744,C12744,Ultra,DSL,Yes,No,No,No,Yes,No,479.88,15849.59,33
S12745,C12745,Plus,Fiber,Yes,Yes,No,Yes,No,Yes,438.38,9749.18,22
S12746,C12746,Plus,5G,Yes,No,Yes,No,No,Yes,355.93,7192.28,20
S12747,C12747,Ultra,No Internet,Yes,Yes,Yes,No,No,No,546.4,18985.58,35
S12748,C12748,Plus,No Internet,Yes,Yes,No,No,No,Yes,290.83,7982.04,28
S12749,C12749,Ultra,DSL,No,No phone,Yes,No,No,Yes,500.05,7710.77,15
S12750,C12750,Basic,Fiber,Yes,Yes,No,Yes,Yes,No,292.34,11568.07,40
S12751,C12751,Ultra,Fiber,Yes,No,Yes,No,Yes,Yes,582.42,14487.85,25
S12752,C12752,Business,Fiber,Yes,Yes,Yes,No,No,Yes,804.55,39404.24,49
S12753,C12753,Business,DSL,Yes,No,Yes,Yes,No,No,779.46,42129.2,54
S12754,C12754,Plus,DSL,Yes,No,No,No,No,Yes,355.32,10297.65,29
S12755,C12755,Ultra,5G,Yes,Yes,No,No,Yes,Yes,634.17,30532.7,48
S12756,C12756,Ultra,5G,Yes,Yes,Yes,No,Yes,Yes,623.99,13165.22,21
S12757,C12757,Ultra,5G,Yes,No,No,No,Yes,No,630.85,20780.17,33
S12758,C12758,Business,Fiber,Yes,Yes,No,Yes,Yes,No,863.53,42320.36,49
S12759,C12759,Business,DSL,Yes,No,No,No,No,Yes,713.82,20676.04,29
S12760,C12760,Ultra,5G,Yes,No,No,Yes,No,Yes,609.27,11577.86,19
S12761,C12761,Plus,5G,No,No phone,No,No,No,No,432.0,19017.72,44
S12762,C12762,Business,5G,Yes,Yes,Yes,Yes,Yes,Yes,850.03,39107.57,46
S12763,C12763,Basic,DSL,Yes,Yes,No,No,Yes,Yes,186.42,6658.17,36
S12764,C12764,Plus,Fiber,No,No phone,No,No,No,Yes,422.69,8949.83,21
