customer_id,month,calls_minutes,sms_count,data_gb,roaming_gb,app_usage_hours,downtime_hours,slow_days
C12535,2024-07,279,85,31.3,0.2,58.0,1.5,1
C12535,2024-08,343,1,74.9,0.3,26.9,0.5,4
C12535,2024-09,265,76,31.5,0.0,50.7,5.8,2
C12535,2024-10,530,129,34.5,0.8,42.4,1.0,0
C12535,2024-11,218,115,51.0,0.4,54.7,0.7,3
C12535,2024-12,378,152,62.5,2.5,56.4,0.2,1
C12536,2024-01,486,221,87.8,0.2,89.2,0.1,2
C12536,2024-02,402,175,68.6,0.3,47.8,1.8,1
C12536,2024-03,455,174,49.1,0.2,66.0,0.0,1
C12536,2024-04,343,192,56.8,0.1,101.0,2.2,2
C12536,2024-05,431,8,98.3,0.1,52.2,0.3,3
C12536,2024-06,499,142,49.7,0.1,60.0,0.0,3
C12536,2024-07,278,108,82.0,0.3,62.8,0.4,5
C12536,2024-08,368,67,59.7,0.1,62.3,5.3,1
C12536,2024-09,550,100,62.6,1.1,38.7,0.0,2
C12536,2024-10,315,141,78.5,0.0,24.7,0.1,1
C12536,2024-11,561,59,63.8,1.2,63.2,0.2,0
C12536,2024-12,583,142,61.8,0.4,65.2,3.6,2
C12537,2024-01,475,174,21.0,0.1,69.5,0.2,0
C12537,2024-02,292,183,46.9,2.7,68.1,0.3,1
C12537,2024-03,452,209,46.6,0.8,31.6,0.2,0
C12537,2024-04,340,218,38.2,0.4,27.5,0.8,0
C12537,2024-05,382,0,51.3,0.5,29.5,0.2,0
C12537,2024-06,247,72,41.4,0.4,38.1,0.8,0
C12537,2024-07,457,188,61.1,0.2,24.7,0.4,0
C12537,2024-08,356,240,18.6,0.2,63.6,0.7,0
C12537,2024-09,212,69,4.0,2.1,45.4,0.9,0
C12537,2024-10,240,173,30.5,2.9,51.2,0.6,1
C12537,2024-11,427,113,37.5,0.1,15.2,0.7,2
C12537,2024-12,3,279,34.9,1.6,31.3,1.5,0
C12538,2024-01,357,118,26.7,1.0,75.9,0.3,1
C12538,2024-02,427,7,45.5,2.2,5.0,0.2,1
C12538,2024-03,426,143,22.8,0.4,70.1,0.8,1
C12538,2024-04,164,111,27.3,0.4,63.1,0.9,1
C12538,2024-05,385,42,42.7,0.0,57.9,1.8,1
C12538,2024-06,486,192,19.0,0.7,65.7,0.8,0
C12538,2024-07,585,60,22.2,0.0,51.7,0.1,0
C12538,2024-08,439,121,38.7,0.4,16.1,0.2,2
C12538,2024-09,530,172,31.2,0.0,56.6,0.8,0
C12538,2024-10,372,146,46.6,0.6,82.9,1.3,3
C12538,2024-11,265,170,49.0,0.3,33.5,0.1,1
C12538,2024-12,272,135,39.9,0.3,49.2,0.2,0
C12539,2024-01,92,30,49.5,0.3,110.1,0.6,1
C12539,2024-02,360,185,32.9,0.6,19.7,3.0,1
C12539,2024-03,300,95,51.4,0.9,14.5,4.5,1
C12539,2024-04,157,195,54.6,0.3,66.2,0.0,1
C12539,2024-05,190,158,42.1,0.7,43.7,2.3,2
C12539,2024-06,263,174,61.5,5.6,32.9,0.2,2
C12539,2024-07,162,20,39.4,0.5,50.0,1.2,0
C12539,2024-08,139,0,62.1,0.9,23.3,0.4,1
C12539,2024-09,435,89,45.1,1.1,47.3,2.0,3
C12539,2024-10,298,85,51.6,0.1,80.2,0.1,1
C12539,2024-11,406,202,57.2,0.3,59.3,0.9,4
C12539,2024-12,339,71,34.1,0.6,53.6,0.4,1
C12540,2024-01,340,149,40.0,1.1,44.1,0.5,1
C12540,2024-02,278,67,32.4,0.1,15.4,0.7,1
C12540,2024-03,229,256,43.1,1.4,29.6,0.3,0
C12540,2024-04,398,180,60.3,0.0,57.1,0.8,1
C12540,2024-05,197,88,37.0,1.1,38.8,0.3,1
C12540,2024-06,143,198,42.7,1.5,76.6,2.7,1
C12540,2024-07,356,74,46.9,0.0,43.3,0.7,1
C12540,2024-08,356,149,63.7,1.5,50.2,0.1,0
C12540,2024-09,274,267,26.9,0.3,47.0,0.0,2
C12540,2024-10,335,108,51.8,0.2,24.1,0.8,0
C12540,2024-11,450,223,45.3,0.2,55.2,0.7,1
C12540,2024-12,266,68,35.9,0.3,43.1,1.0,2
C12541,2024-01,206,229,30.4,0.1,64.9,0.9,0
C12541,2024-02,259,124,73.1,0.3,18.3,0.6,1
C12541,2024-03,420,14,44.7,0.4,49.3,0.8,0
C12541,2024-04,157,119,51.4,0.1,50.1,0.1,1
C12541,2024-05,319,125,50.6,0.5,60.2,0.7,0
C12541,2024-06,233,77,40.7,1.0,60.7,0.0,2
C12541,2024-07,49,128,36.6,1.4,95.0,0.5,0
C12541,2024-08,458,96,41.0,0.1,15.8,0.5,1
C12541,2024-09,246,224,28.1,0.1,83.8,0.2,1
C12541,2024-10,248,128,22.3,0.5,39.4,0.2,0
C12541,2024-11,235,139,37.0,0.1,35.1,0.1,0
C12541,2024-12,430,101,29.1,0.4,25.1,0.1,1
C12542,2024-01,280,59,43.2,1.3,19.9,4.4,2
C12542,2024-02,308,291,77.4,1.2,21.7,1.4,0
C12542,2024-03,256,168,71.9,0.3,88.7,0.7,0
C12542,2024-04,256,43,34.7,0.1,24.8,0.5,3
C12542,2024-05,78,248,46.0,1.3,37.1,1.5,2
C12542,2024-06,320,43,52.3,0.2,36.8,1.2,3
C12542,2024-07,323,234,67.5,1.6,17.2,0.3,1
C12542,2024-08,343,111,55.6,0.2,59.9,0.3,0
C12542,2024-09,350,192,58.8,0.4,39.6,0.6,1
C12542,2024-10,401,118,46.2,1.5,52.7,2.0,3
C12542,2024-11,437,146,28.0,1.5,77.4,0.7,1
C12542,2024-12,383,65,49.3,2.1,49.0,2.0,3
C12543,2024-01,424,127,44.2,1.1,82.2,0.4,0
C12543,2024-02,307,151,80.2,2.5,56.1,0.4,0
C12543,2024-03,429,170,51.2,1.4,88.8,2.0,1
C12543,2024-04,304,89,45.6,0.6,81.2,0.0,0
C12543,2024-05,450,138,42.5,0.1,88.9,0.2,0
C12543,2024-06,284,46,41.2,0.6,63.0,0.5,0
C12543,2024-07,428,202,72.9,0.4,89.5,0.7,0
C12543,2024-08,424,154,69.1,0.1,66.7,0.2,2
C12543,2024-09,526,112,35.2,0.0,77.8,0.5,0
C12543,2024-10,334,229,50.8,0.3,38.9,2.0,1
C12543,2024-11,545,137,63.8,0.2,74.8,0.1,1
C12543,2024-12,492,175,34.2,0.6,56.9,0.2,0
C12544,2024-01,431,186,66.6,0.0,91.3,0.6,1
C12544,2024-02,503,118,40.1,0.4,65.3,0.2,1
C12544,2024-03,487,158,45.3,0.5,35.2,0.1,0
C12544,2024-04,452,46,58.3,0.2,52.0,0.2,0
C12544,2024-05,498,140,52.0,0.9,70.7,0.4,0
C12544,2024-06,252,170,47.7,0.2,41.7,2.1,0
C12544,2024-07,354,214,51.1,0.2,93.6,0.2,1
C12544,2024-08,341,150,43.8,0.3,59.9,0.3,0
C12544,2024-09,415,163,66.3,0.1,61.6,0.1,1
C12544,2024-10,435,222,68.9,0.9,73.1,0.3,0
C12544,2024-11,405,111,40.9,0.3,44.1,1.1,0
C12544,2024-12,558,90,53.1,0.4,84.2,0.0,0
C12545,2024-01,366,240,77.0,1.7,59.5,0.4,2
C12545,2024-02,528,0,65.6,0.6,106.6,2.1,0
C12545,2024-03,467,80,45.8,0.2,40.0,0.0,0
C12545,2024-04,604,172,33.6,1.9,102.6,0.6,0
C12545,2024-05,510,49,57.8,0.1,52.8,1.6,0
C12545,2024-06,472,170,73.1,1.0,58.3,1.0,0
C12545,2024-07,358,123,58.0,0.2,74.4,0.1,2
C12545,2024-08,387,202,58.6,0.3,65.5,0.9,1
C12545,2024-09,515,180,54.7,0.6,66.8,0.4,0
C12545,2024-10,483,245,28.8,0.2,14.9,1.0,2
C12545,2024-11,607,112,57.7,1.0,52.3,0.1,2
C12545,2024-12,512,195,52.1,1.4,109.2,0.1,1
C12546,2024-01,530,176,50.5,0.0,90.6,0.5,2
C12546,2024-02,357,134,70.0,0.7,64.0,0.1,1
C12546,2024-03,470,172,65.6,0.1,88.1,0.4,1
C12546,2024-04,504,121,76.2,0.7,68.2,0.2,0
C12546,2024-05,380,163,74.9,0.2,77.0,0.2,1
C12546,2024-06,389,273,78.3,1.3,52.4,0.5,2
C12546,2024-07,393,136,74.4,0.3,59.4,1.0,2
C12546,2024-08,352,109,65.6,1.2,88.4,1.8,4
C12546,2024-09,481,287,80.8,0.3,90.0,0.2,1
C12546,2024-10,506,203,37.9,0.7,54.0,0.1,1
C12546,2024-11,439,178,55.9,0.3,77.7,0.2,2
C12546,2024-12,526,158,70.8,1.4,51.2,0.2,2
C12547,2024-01,325,213,39.4,0.3,33.1,0.6,1
C12547,2024-02,284,153,22.8,0.5,53.3,0.1,0
C12547,2024-03,347,63,45.9,1.0,87.9,0.1,0
C12547,2024-04,445,193,31.2,0.6,66.1,0.2,0
C12547,2024-05,127,241,51.1,1.5,71.4,0.6,0
C12547,2024-06,409,80,50.4,0.3,26.8,0.1,0
C12547,2024-07,226,35,23.7,0.1,26.7,0.4,0
C12547,2024-08,435,102,43.6,0.0,36.2,1.9,1
C12547,2024-09,538,61,31.5,1.4,50.9,0.1,3
C12547,2024-10,142,91,48.1,2.0,36.6,0.0,1
C12547,2024-11,468,272,50.0,0.5,14.5,0.2,0
C12547,2024-12,355,179,8.4,0.5,11.2,0.9,0
C12548,2024-01,327,108,22.8,1.5,52.8,1.3,0
C12548,2024-02,299,122,56.7,0.3,40.6,0.9,1
C12548,2024-03,146,153,48.6,0.9,0.0,0.7,1
C12548,2024-04,231,118,23.8,1.5,38.0,0.5,0
C12548,2024-05,290,223,52.3,0.5,40.6,0.6,1
C12548,2024-06,329,142,13.6,0.8,33.6,0.1,0
C12548,2024-07,225,190,47.0,0.8,27.5,0.1,3
C12548,2024-08,200,144,47.5,0.8,56.2,0.9,1
C12548,2024-09,373,254,11.3,1.0,63.4,0.4,3
C12548,2024-10,333,212,33.9,1.2,44.8,0.2,2
C12548,2024-11,477,244,9.6,0.5,41.1,0.5,1
C12548,2024-12,213,225,22.9,1.7,64.4,0.3,0
C12549,2024-01,210,295,42.9,2.4,39.1,0.9,2
C12549,2024-02,162,181,26.7,1.0,40.4,0.6,3
C12549,2024-03,455,135,21.7,3.7,60.0,1.1,1
C12549,2024-04,157,210,22.0,0.8,72.0,0.6,5
C12549,2024-05,360,221,47.7,0.2,41.9,0.7,0
C12549,2024-06,248,89,44.0,0.5,57.4,0.8,1
C12549,2024-07,334,147,60.8,0.3,33.7,1.9,1
C12549,2024-08,404,156,43.2,0.3,36.3,0.3,0
C12549,2024-09,330,186,60.9,0.6,50.8,0.5,1
C12549,2024-10,188,97,51.3,0.1,63.0,1.8,2
C12549,2024-11,393,146,41.1,1.0,42.1,2.8,0
C12549,2024-12,292,173,31.0,0.7,61.2,0.9,1
C12550,2024-01,380,155,34.3,0.2,45.2,2.2,1
C12550,2024-02,8,144,40.9,2.0,12.7,2.4,3
C12550,2024-03,287,262,38.8,0.1,40.1,1.1,1
C12550,2024-04,435,162,40.5,0.7,27.4,0.9,3
C12550,2024-05,391,0,19.4,0.4,42.5,3.8,0
C12550,2024-06,173,122,62.2,0.5,44.5,0.4,0
C12550,2024-07,418,190,69.4,2.2,36.9,2.1,0
C12550,2024-08,275,92,34.0,0.1,38.7,0.7,2
C12550,2024-09,267,229,68.9,0.3,24.0,0.9,1
C12550,2024-10,32,59,47.0,0.9,17.5,0.0,2
C12550,2024-11,370,117,40.3,1.0,34.8,0.1,0
C12550,2024-12,367,143,40.3,1.1,66.5,0.8,3
C12551,2024-01,311,283,31.9,0.3,46.2,0.1,0
C12551,2024-02,347,151,14.2,0.2,49.7,0.1,2
C12551,2024-03,545,123,25.2,1.8,40.7,0.3,2
C12551,2024-04,613,112,32.8,3.3,41.8,1.1,0
C12551,2024-05,320,206,28.4,2.2,24.7,0.5,0
C12551,2024-06,385,148,30.9,1.5,39.9,0.3,0
C12551,2024-07,272,144,24.8,1.9,5.0,0.5,1
C12551,2024-08,393,58,44.3,0.3,13.7,1.5,2
C12551,2024-09,146,139,62.7,0.7,39.9,0.4,0
C12551,2024-10,411,103,10.4,0.1,58.1,1.5,0
C12551,2024-11,499,174,31.4,1.3,38.9,0.1,1
C12551,2024-12,389,137,32.6,0.7,60.6,1.0,0
C12552,2024-01,455,138,55.4,0.1,54.1,1.2,1
C12552,2024-02,595,171,87.5,2.4,70.9,0.3,1
C12552,2024-03,429,151,62.4,1.1,56.8,0.0,0
C12552,2024-04,536,198,51.8,0.9,73.1,0.0,0
C12552,2024-05,342,141,61.9,0.0,62.8,0.4,0
C12552,2024-06,361,147,55.3,3.3,58.6,0.3,1
C12552,2024-07,277,63,81.1,0.2,63.0,0.5,0
C12552,2024-08,443,97,59.9,1.1,107.4,0.8,1
C12552,2024-09,432,126,35.4,0.1,73.3,0.3,2
C12552,2024-10,524,160,42.9,1.4,53.1,1.3,0
C12552,2024-11,410,133,54.6,1.6,64.7,0.1,2
C12552,2024-12,401,164,59.2,0.1,64.0,1.8,0
C12553,2024-01,172,190,43.4,0.2,53.2,0.6,0
C12553,2024-02,460,215,36.9,0.3,50.7,4.1,1
C12553,2024-03,464,57,66.4,1.9,74.3,0.1,3
C12553,2024-04,323,167,45.5,5.1,58.7,0.2,0
C12553,2024-05,285,138,31.6,1.2,24.6,0.6,1
C12553,2024-06,301,158,27.2,0.3,32.2,0.2,1
C12553,2024-07,476,78,31.7,0.7,68.1,0.8,1
C12553,2024-08,500,159,39.5,2.5,42.6,0.8,0
C12553,2024-09,300,176,31.1,0.8,29.2,1.3,0
C12553,2024-10,510,94,34.4,0.5,40.8,0.1,1
C12553,2024-11,452,141,25.8,0.2,36.1,0.3,0
C12553,2024-12,324,143,30.9,0.0,51.7,0.0,0
C12554,2024-01,554,183,46.1,0.1,35.8,1.6,0
C12554,2024-02,319,145,37.5,0.3,45.5,2.1,3
C12554,2024-03,415,107,40.0,3.1,41.6,0.9,2
C12554,2024-04,177,95,44.5,0.3,25.6,0.1,2
C12554,2024-05,276,146,24.8,0.1,41.7,2.6,1
C12554,2024-06,437,135,34.4,2.9,57.5,1.5,1
C12554,2024-07,137,51,50.3,1.3,40.1,1.1,1
C12554,2024-08,497,129,41.4,0.4,38.7,0.8,4
C12554,2024-09,228,130,43.6,0.0,63.8,1.7,1
C12554,2024-10,276,62,73.5,2.3,50.8,0.1,1
C12554,2024-11,510,118,32.9,0.4,12.6,0.6,2
C12554,2024-12,287,161,38.3,0.0,36.5,0.6,2
C12555,2024-01,424,80,34.1,0.6,64.9,1.3,1
C12555,2024-02,560,81,40.5,0.7,45.3,0.4,0
C12555,2024-03,209,17,0.5,0.5,63.6,0.2,0
C12555,2024-04,355,163,52.5,0.6,45.3,0.9,0
C12555,2024-05,299,353,34.4,0.2,28.3,0.6,0
C12555,2024-06,632,85,55.5,1.6,58.9,0.1,1
C12555,2024-07,183,164,42.9,0.4,5.1,0.5,1
C12555,2024-08,275,107,42.0,0.6,42.1,0.9,2
C12555,2024-09,208,43,31.0,3.9,15.7,0.1,1
C12555,2024-10,505,149,33.6,0.3,66.4,0.4,1
C12555,2024-11,328,219,50.3,0.3,61.5,0.2,0
C12555,2024-12,596,142,22.1,0.3,67.0,0.1,0
C12556,2024-01,254,253,38.1,1.1,53.6,0.4,0
C12556,2024-02,214,52,55.9,0.3,32.9,1.0,1
C12556,2024-03,430,92,48.2,1.4,29.9,1.2,1
C12556,2024-04,319,183,24.7,0.1,70.4,1.6,0
C12556,2024-05,368,218,49.9,0.4,48.3,0.3,1
C12556,2024-06,171,154,38.9,0.1,40.1,0.4,0
C12556,2024-07,300,82,45.8,1.1,39.4,0.1,0
C12556,2024-08,301,146,37.5,1.4,40.1,0.6,0
C12556,2024-09,356,26,40.9,1.9,73.0,0.1,0
C12556,2024-10,214,133,34.5,0.2,27.7,1.6,2
C12556,2024-11,242,154,41.8,0.1,12.6,3.0,2
C12556,2024-12,348,223,35.5,1.6,17.5,0.5,0
C12557,2024-01,281,188,30.6,0.3,7.0,0.6,3
C12557,2024-02,518,94,47.3,0.6,66.9,0.4,0
C12557,2024-03,322,179,42.4,0.4,71.5,1.1,2
C12557,2024-04,277,14,26.7,0.4,58.0,1.8,0
C12557,2024-05,395,124,41.2,1.1,30.3,1.2,1
C12557,2024-06,261,171,37.3,2.0,45.8,0.7,2
C12557,2024-07,253,256,24.6,0.4,51.0,0.4,3
C12557,2024-08,411,189,39.9,0.1,73.6,0.4,1
C12557,2024-09,305,251,57.2,1.0,40.0,0.8,0
C12557,2024-10,378,213,49.2,0.8,53.0,1.9,0
C12557,2024-11,137,173,33.7,2.3,31.3,0.1,1
C12557,2024-12,392,197,40.4,1.2,54.0,0.0,4
C12558,2024-01,288,122,17.3,0.9,14.6,0.1,0
C12558,2024-02,221,225,31.2,1.2,70.2,0.2,0
C12558,2024-03,432,142,39.5,0.1,22.2,1.0,1
C12558,2024-04,431,222,26.5,0.1,44.4,0.2,1
C12558,2024-05,266,217,18.6,0.3,39.0,0.5,2
C12558,2024-06,290,210,36.8,0.1,55.4,0.4,0
C12558,2024-07,251,85,35.1,1.2,74.4,0.1,0
C12558,2024-08,251,298,4.7,1.7,44.8,0.2,1
C12558,2024-09,524,147,60.8,0.4,13.3,0.2,1
C12558,2024-10,357,209,35.3,0.1,54.5,0.2,0
C12558,2024-11,282,169,25.6,0.5,27.8,0.5,1
C12558,2024-12,324,94,22.0,0.0,54.4,1.3,0
C12559,2024-01,493,108,73.1,2.0,25.6,1.5,4
C12559,2024-02,355,146,88.4,1.3,80.1,0.5,3
C12559,2024-03,389,166,66.6,1.9,66.2,0.2,2
C12559,2024-04,531,158,59.3,0.6,31.6,2.8,4
C12559,2024-05,555,86,77.8,0.1,75.0,0.2,2
C12559,2024-06,553,138,77.7,0.6,114.4,4.4,1
C12559,2024-07,463,127,42.0,0.0,58.5,1.4,2
C12559,2024-08,355,90,79.3,0.3,66.4,2.0,5
C12559,2024-09,254,152,67.8,1.4,58.9,1.7,4
C12559,2024-10,475,133,44.4,1.0,71.9,0.0,0
C12559,2024-11,569,168,41.9,1.0,73.2,0.1,3
C12559,2024-12,377,154,49.8,0.8,79.3,1.8,4
C12560,2024-01,310,160,30.9,1.0,35.2,0.3,1
C12560,2024-02,467,18,28.0,0.3,83.6,0.5,1
C12560,2024-03,390,213,75.7,1.2,54.5,0.8,2
C12560,2024-04,437,3,40.9,1.3,94.4,0.8,0
C12560,2024-05,473,200,58.0,1.2,53.9,0.0,1
C12560,2024-06,381,99,56.0,2.1,53.2,0.2,2
C12560,2024-07,411,121,50.6,0.3,59.3,0.1,2
C12560,2024-08,609,247,79.9,1.8,59.2,0.1,2
C12560,2024-09,545,60,57.9,0.3,53.5,0.7,0
C12560,2024-10,391,14,62.6,0.1,76.6,0.6,3
C12560,2024-11,485,38,39.8,0.4,86.6,0.1,1
C12560,2024-12,384,196,46.0,2.7,68.0,0.5,0
C12561,2024-01,349,87,29.1,0.0,39.5,0.0,0
C12561,2024-02,190,87,41.7,0.9,104.7,0.6,0
C12561,2024-03,383,149,48.3,3.4,37.8,1.0,0
C12561,2024-04,322,215,33.3,2.0,63.5,0.2,0
C12561,2024-05,466,125,56.1,0.2,60.0,0.2,1
C12561,2024-06,124,240,27.7,0.0,13.3,0.1,2
C12561,2024-07,243,186,31.8,0.3,46.3,0.2,0
C12561,2024-08,479,253,29.9,1.3,30.9,0.9,1
C12561,2024-09,233,157,42.4,0.3,65.1,0.4,4
C12561,2024-10,227,194,42.1,0.1,22.0,0.2,0
C12561,2024-11,143,74,19.5,0.1,57.4,1.7,1
C12561,2024-12,424,103,18.0,1.0,39.0,0.1,0
C12562,2024-01,414,196,47.6,0.0,37.8,0.6,3
C12562,2024-02,334,0,22.9,0.2,42.3,0.9,2
C12562,2024-03,360,163,39.1,0.3,45.4,0.4,2
C12562,2024-04,437,123,52.2,0.3,18.6,1.2,2
C12562,2024-05,117,174,74.5,0.2,48.7,4.0,3
C12562,2024-06,257,49,42.3,0.9,50.6,0.9,1
C12562,2024-07,192,131,32.9,0.4,32.8,3.2,1
C12562,2024-08,473,91,52.6,1.3,72.3,0.2,0
C12562,2024-09,410,108,29.6,0.2,43.4,1.8,0
C12562,2024-10,352,175,67.5,0.6,23.8,0.4,0
C12562,2024-11,394,8,66.1,0.1,44.7,0.5,2
C12562,2024-12,125,111,40.6,1.0,70.0,0.1,1
C12563,2024-01,428,65,74.0,0.5,60.4,1.5,0
C12563,2024-02,425,195,52.5,0.6,90.8,0.1,0
C12563,2024-03,401,105,62.8,1.0,69.0,0.1,0
C12563,2024-04,332,53,49.7,1.1,50.4,0.4,0
C12563,2024-05,694,35,43.2,0.2,76.2,0.1,1
C12563,2024-06,243,15,15.7,0.1,57.2,0.1,0
C12563,2024-07,517,250,18.7,1.5,70.7,2.7,1
C12563,2024-08,599,98,53.6,1.0,88.5,1.4,0
C12563,2024-09,602,275,60.9,0.5,63.1,0.3,1
C12563,2024-10,288,93,11.4,1.0,69.1,0.2,0
C12563,2024-11,670,17,59.0,2.0,63.5,0.3,0
C12563,2024-12,318,206,57.8,0.3,58.2,0.1,1
C12564,2024-01,501,202,81.7,1.1,79.2,2.8,2
C12564,2024-02,502,233,76.5,1.0,77.0,0.1,2
C12564,2024-03,746,250,32.1,1.4,71.9,1.2,1
C12564,2024-04,543,42,67.2,1.3,56.0,1.3,1
C12564,2024-05,483,95,67.8,0.1,60.2,1.3,1
C12564,2024-06,265,0,77.3,0.2,51.5,0.3,0
C12564,2024-07,688,0,69.8,0.2,63.0,2.5,1
C12564,2024-08,404,158,60.9,0.4,48.5,0.1,1
C12564,2024-09,393,25,76.3,0.7,72.7,0.4,1
C12564,2024-10,605,193,38.8,1.8,58.1,0.4,3
C12564,2024-11,389,94,53.1,0.3,62.1,0.2,2
C12564,2024-12,594,161,80.2,0.7,56.4,0.2,1
C12565,2024-01,351,94,35.2,0.1,39.4,0.4,1
C12565,2024-02,121,95,33.9,0.8,24.8,0.0,2
C12565,2024-03,413,81,48.9,0.6,33.7,0.4,1
C12565,2024-04,224,111,49.2,2.1,15.9,1.5,1
C12565,2024-05,449,116,42.5,0.5,44.2,0.2,0
C12565,2024-06,319,239,36.6,0.0,28.7,0.1,1
C12565,2024-07,545,115,53.5,0.2,40.5,1.5,1
C12565,2024-08,181,61,18.3,0.3,16.2,0.7,1
C12565,2024-09,266,185,14.0,0.2,74.0,0.6,0
C12565,2024-10,160,181,35.5,0.6,46.1,2.4,2
C12565,2024-11,238,131,34.5,0.2,49.0,0.3,0
C12565,2024-12,471,126,25.7,0.2,91.5,0.3,1
C12566,2024-01,205,161,41.2,1.9,27.2,0.9,1
C12566,2024-02,253,180,37.2,0.6,52.1,0.6,0
C12566,2024-03,331,175,18.6,0.6,31.7,0.4,2
C12566,2024-04,303,216,35.2,0.3,65.4,0.1,2
C12566,2024-05,292,228,26.7,0.3,18.3,0.0,0
C12566,2024-06,383,196,44.0,0.1,32.5,0.3,0
C12566,2024-07,347,0,45.3,0.0,34.6,0.2,0
C12566,2024-08,244,93,45.3,2.7,52.4,1.6,0
C12566,2024-09,292,322,51.1,0.2,27.3,0.6,1
C12566,2024-10,172,108,16.5,0.4,52.3,0.3,1
C12566,2024-11,311,250,40.2,0.1,42.7,0.0,2
C12566,2024-12,437,97,29.2,3.4,56.0,0.6,2
C12567,2024-01,211,38,30.3,0.2,74.2,0.7,0
C12567,2024-02,32,240,45.2,0.3,23.3,1.4,2
C12567,2024-03,223,162,37.5,1.0,45.1,0.7,1
C12567,2024-04,426,182,13.3,0.1,59.6,0.5,2
C12567,2024-05,264,144,61.9,0.0,35.1,1.9,0
C12567,2024-06,218,250,50.2,0.3,34.1,0.2,1
C12567,2024-07,203,0,16.3,0.0,39.1,0.1,1
C12567,2024-08,300,280,41.2,0.7,35.2,0.0,0
C12567,2024-09,488,210,41.4,0.7,67.3,0.3,0
C12567,2024-10,400,148,35.2,0.2,67.3,0.1,0
C12567,2024-11,393,63,27.8,0.2,32.6,0.2,0
C12567,2024-12,323,93,36.3,0.2,31.5,0.2,0
C12568,2024-01,422,245,68.7,0.6,42.1,0.2,1
C12568,2024-02,100,159,56.6,0.6,29.5,1.8,1
C12568,2024-03,478,154,39.4,0.8,69.8,0.5,0
C12568,2024-04,136,129,46.9,0.1,49.6,1.2,3
C12568,2024-05,442,194,83.9,2.1,67.4,1.6,0
C12568,2024-06,331,200,27.2,0.7,60.2,2.4,1
C12568,2024-07,217,124,66.1,0.7,37.1,0.8,3
C12568,2024-08,256,157,19.8,1.8,40.4,0.9,1
C12568,2024-09,418,137,61.1,0.3,8.5,0.3,0
C12568,2024-10,288,144,63.6,0.5,43.5,0.2,1
C12568,2024-11,270,143,37.8,2.0,41.3,2.2,1
C12568,2024-12,240,55,24.8,0.5,88.5,1.1,4
C12569,2024-01,308,235,44.4,1.3,70.4,0.1,1
C12569,2024-02,233,110,49.0,0.1,65.4,0.6,2
C12569,2024-03,375,185,52.8,0.2,39.4,0.8,0
C12569,2024-04,368,108,67.7,0.9,59.7,0.5,1
C12569,2024-05,328,140,34.8,1.2,55.5,2.2,2
C12569,2024-06,271,262,32.4,0.5,34.8,0.3,4
C12569,2024-07,372,163,51.7,0.2,46.3,1.0,0
C12569,2024-08,295,238,71.4,0.1,33.1,1.3,2
C12569,2024-09,441,40,54.9,0.1,88.1,1.6,0
C12569,2024-10,390,82,35.8,0.7,40.9,0.2,5
C12569,2024-11,192,178,37.9,0.0,25.8,0.4,1
C12569,2024-12,196,49,50.0,1.4,44.5,0.0,0
C12570,2024-01,440,87,63.5,0.2,84.2,0.9,2
C12570,2024-02,367,201,61.7,1.2,64.2,0.7,2
C12570,2024-03,195,172,73.5,0.3,33.8,0.4,1
C12570,2024-04,360,59,56.1,3.5,77.8,0.7,0
C12570,2024-05,625,124,56.9,0.1,84.6,0.3,4
C12570,2024-06,597,99,62.9,0.2,61.1,0.7,2
C12570,2024-07,495,224,77.4,1.0,52.4,2.7,0
C12570,2024-08,393,192,56.7,2.0,46.1,5.9,2
C12570,2024-09,507,227,65.2,0.2,61.2,0.6,1
C12570,2024-10,326,40,52.3,2.2,51.7,0.6,3
C12570,2024-11,457,200,54.0,0.9,81.2,3.1,0
C12570,2024-12,512,113,70.0,1.0,62.2,1.4,4
C12571,2024-01,343,141,44.2,1.0,61.9,0.2,0
C12571,2024-02,339,110,0.5,0.8,47.1,0.1,1
C12571,2024-03,334,165,44.3,0.3,74.7,1.1,1
C12571,2024-04,290,123,55.9,1.5,31.8,0.4,0
C12571,2024-05,283,71,15.9,0.3,14.8,0.6,0
C12571,2024-06,115,143,47.4,2.4,38.9,1.7,0
C12571,2024-07,465,170,31.1,0.9,57.4,1.3,0
C12571,2024-08,356,159,23.3,2.4,22.3,0.3,0
C12571,2024-09,358,114,55.1,1.4,44.6,1.9,0
C12571,2024-10,170,34,42.5,0.8,43.1,0.8,1
C12571,2024-11,275,202,29.8,0.4,53.2,0.3,1
C12571,2024-12,148,113,34.2,0.6,53.7,0.1,1
C12572,2024-01,418,237,78.9,0.8,69.2,1.3,0
C12572,2024-02,204,198,51.2,0.5,41.1,0.1,1
C12572,2024-03,519,183,61.9,0.3,37.4,1.1,0
C12572,2024-04,463,14,51.9,0.3,49.4,0.6,2
C12572,2024-05,236,171,55.5,0.9,37.3,0.0,1
C12572,2024-06,397,55,32.1,1.4,71.8,3.5,3
C12572,2024-07,288,160,32.4,2.0,59.4,0.9,2
C12572,2024-08,446,166,59.9,0.5,45.4,0.9,1
C12572,2024-09,337,146,40.8,0.0,55.7,4.7,2
C12572,2024-10,401,125,42.8,0.1,34.7,1.9,0
C12572,2024-11,655,101,50.8,0.8,43.6,4.4,0
