customer_id,gender,age,city,region,join_date,contract_type,payment_method,senior_citizen,partner,dependents,paperless_billing
C12458,Female,45,Suez,Suez,2023-06-14,One year,Electronic check,No,Yes,Yes,Yes
C12459,Male,48,Aswan,Upper Egypt,2021-09-22,Month-to-month,Electronic check,No,Yes,Yes,Yes
C12460,Female,48,Assiut,Upper Egypt,2021-02-06,Month-to-month,Mailed check,No,Yes,Yes,Yes
C12461,Female,43,Port Said,Suez,2022-01-27,One year,Mailed check,No,No,Yes,Yes
C12462,Female,52,Alexandria,Delta,2021-02-09,Month-to-month,Bank transfer,No,Yes,Yes,Yes
C12463,Male,48,Port Said,Suez,2021-11-21,One year,Electronic check,No,No,Yes,Yes
C12464,Female,24,Tanta,Delta,2021-10-19,One year,Bank transfer,No,Yes,Yes,Yes
C12465,Male,54,Mansoura,Delta,2023-10-08,Month-to-month,Electronic check,No,No,Yes,Yes
C12466,Female,54,Port Said,Suez,2022-12-06,Month-to-month,Electronic check,Yes,No,Yes,Yes
C12467,Female,31,Ismailia,Suez,2021-12-20,Two year,Electronic check,No,No,Yes,Yes
C12468,Female,42,Tanta,Delta,2022-04-07,One year,Credit card,No,Yes,No,Yes
C12469,Male,51,Port Said,Suez,2022-02-02,Two year,Bank transfer,No,Yes,Yes,Yes
C12470,Male,39,Suez,Suez,2020-08-13,Month-to-month,Mailed check,No,No,No,Yes
C12471,Male,57,Assiut,Upper Egypt,2022-04-23,One year,Mailed check,No,Yes,Yes,Yes
C12472,Female,75,Mansoura,Delta,2022-05-20,One year,Electronic check,Yes,No,No,Yes
C12473,Male,30,Luxor,Upper Egypt,2022-08-22,One year,Credit card,Yes,Yes,Yes,Yes
C12474,Female,22,Luxor,Upper Egypt,2022-08-31,Two year,Bank transfer,No,Yes,No,Yes
C12475,Female,46,Assiut,Upper Egypt,2021-03-22,Month-to-month,Electronic check,No,Yes,No,Yes
C12476,Male,52,Suez,Suez,2022-04-29,Month-to-month,Bank transfer,No,No,No,Yes
C12477,Female,38,Ismailia,Suez,2021-10-22,Two year,Credit card,No,Yes,Yes,No
C12478,Female,62,Cairo,Greater Cairo,2021-06-21,One year,Bank transfer,No,Yes,No,Yes
C12479,Female,23,Cairo,Greater Cairo,2022-04-13,Month-to-month,Electronic check,Yes,Yes,No,Yes
C12480,Male,51,Aswan,Upper Egypt,2021-01-27,Two year,Bank transfer,No,Yes,Yes,Yes
C12481,Male,33,Luxor,Upper Egypt,2023-12-09,Month-to-month,Credit card,No,Yes,No,Yes
C12482,Male,66,Port Said,Suez,2022-05-16,Two year,Electronic check,No,No,No,Yes
C12483,Male,69,Hurghada,Red Sea,2023-11-25,One year,Bank transfer,No,Yes,Yes,No
C12484,Female,31,Ismailia,Suez,2023-08-03,One year,Electronic check,No,No,No,Yes
C12485,Female,34,Suez,Suez,2021-01-02,Month-to-month,Electronic check,No,Yes,Yes,Yes
C12486,Male,54,Mansoura,Delta,2021-04-20,One year,Mailed check,No,Yes,Yes,Yes
C12487,Male,36,Aswan,Upper Egypt,2023-01-08,Month-to-month,Mailed check,No,Yes,No,Yes
C12488,Female,41,Ismailia,Suez,2021-03-30,One year,Mailed check,No,Yes,Yes,Yes
C12489,Female,42,Suez,Suez,2023-09-09,Month-to-month,Credit card,No,No,Yes,Yes
C12490,Female,18,Cairo,Greater Cairo,2020-08-22,Month-to-month,Credit card,No,No,No,Yes
C12491,Male,41,Tanta,Delta,2020-03-04,Month-to-month,Bank transfer,No,Yes,No,Yes
C12492,Male,32,Port Said,Suez,2020-12-05,One year,Mailed check,No,No,No,No
C12493,Female,35,Cairo,Greater Cairo,2023-09-14,Two year,Mailed check,No,No,Yes,Yes
C12494,Female,62,Ismailia,Suez,2021-07-18,Month-to-month,Mailed check,Yes,Yes,No,No
C12495,Male,24,Aswan,Upper Egypt,2022-04-11,Month-to-month,Electronic check,Yes,Yes,Yes,Yes
C12496,Male,53,Aswan,Upper Egypt,2020-04-26,One year,Credit card,No,No,Yes,Yes
C12497,Female,38,Mansoura,Delta,2021-07-05,Month-to-month,Credit card,No,Yes,No,Yes
C12498,Female,38,Cairo,Greater Cairo,2020-06-15,Month-to-month,Bank transfer,No,Yes,No,Yes
C12499,Female,53,Tanta,Delta,2022-04-15,One year,Bank transfer,No,Yes,Yes,Yes
C12500,Male,46,Cairo,Greater Cairo,2021-01-09,One year,Electronic check,No,Yes,Yes,Yes
C12501,Female,49,Cairo,Greater Cairo,2020-09-27,Two year,Electronic check,No,Yes,No,Yes
C12502,Female,55,Tanta,Delta,2023-12-01,One year,Electronic check,No,No,No,Yes
C12503,Female,37,Ismailia,Suez,2020-02-03,Two year,Credit card,No,No,Yes,Yes
C12504,Female,33,Aswan,Upper Egypt,2021-05-24,Month-to-month,Electronic check,No,No,Yes,No
C12505,Male,26,Tanta,Delta,2022-05-26,Month-to-month,Mailed check,No,No,No,Yes
C12506,Male,30,Assiut,Upper Egypt,2023-04-05,Month-to-month,Credit card,No,Yes,Yes,Yes
C12507,Female,80,Alexandria,Delta,2023-05-23,One year,Electronic check,No,Yes,Yes,Yes
C12508,Female,59,Giza,Greater Cairo,2022-07-18,Two year,Bank transfer,No,Yes,No,Yes
C12509,Male,23,Suez,Suez,2023-05-20,One year,Bank transfer,No,No,No,No
C12510,Female,23,Port Said,Suez,2022-11-20,Month-to-month,Mailed check,No,No,No,Yes
C12511,Male,48,Tanta,Delta,2021-06-05,One year,Electronic check,No,No,Yes,Yes
C12512,Male,49,Suez,Suez,2022-12-17,One year,Credit card,No,Yes,Yes,Yes
C12513,Male,49,Cairo,Greater Cairo,2020-05-16,Month-to-month,Electronic check,No,No,No,Yes
C12514,Male,38,Mansoura,Delta,2023-08-28,One year,Credit card,No,Yes,Yes,Yes
C12515,Male,40,Tanta,Delta,2022-11-23,Two year,Mailed check,Yes,No,Yes,Yes
C12516,Female,46,Ismailia,Suez,2021-11-01,Two year,Mailed check,Yes,Yes,No,No
C12517,Female,43,Suez,Suez,2023-08-22,Month-to-month,Mailed check,No,Yes,Yes,Yes
C12518,Female,18,Luxor,Upper Egypt,2022-05-26,One year,Credit card,No,No,No,Yes
C12519,Male,38,Ismailia,Suez,2022-01-27,Month-to-month,Electronic check,Yes,No,No,Yes
C12520,Male,30,Aswan,Upper Egypt,2023-06-14,Month-to-month,Electronic check,No,No,No,Yes
C12521,Female,44,Cairo,Greater Cairo,2021-09-26,Month-to-month,Credit card,No,Yes,Yes,Yes
C12522,Male,80,Ismailia,Suez,2021-02-01,Month-to-month,Bank transfer,No,Yes,Yes,Yes
C12523,Female,47,Aswan,Upper Egypt,2021-02-06,One year,Electronic check,No,No,Yes,Yes
C12524,Male,37,Suez,Suez,2023-09-20,Month-to-month,Electronic check,No,Yes,Yes,Yes
C12525,Male,54,Tanta,Delta,2022-07-30,Month-to-month,Electronic check,No,No,No,Yes
C12526,Female,48,Mansoura,Delta,2023-01-31,One year,Credit card,No,Yes,No,Yes
C12527,Female,47,Alexandria,Delta,2021-04-06,Month-to-month,Electronic check,No,Yes,No,Yes
C12528,Male,50,Suez,Suez,2020-05-26,One year,Bank transfer,No,No,Yes,Yes
C12529,Male,70,Ismailia,Suez,2020-12-06,Two year,Bank transfer,Yes,No,No,Yes
C12530,Female,26,Cairo,Greater Cairo,2023-05-24,Two year,Bank transfer,No,Yes,No,Yes
C12531,Male,48,Hurghada,Red Sea,2020-07-14,Month-to-month,Credit card,No,No,No,Yes
C12532,Male,29,Luxor,Upper Egypt,2020-04-06,One year,Credit card,Yes,No,Yes,Yes
C12533,Male,49,Hurghada,Red Sea,2021-09-29,Month-to-month,Electronic check,No,Yes,Yes,Yes
C12534,Male,29,Alexandria,Delta,2020-06-15,Two year,Electronic check,No,No,No,Yes
C12535,Male,36,Tanta,Delta,2022-11-18,Month-to-month,Credit card,No,No,Yes,Yes
C12536,Male,37,Alexandria,Delta,2022-03-13,Month-to-month,Bank transfer,No,No,No,Yes
C12537,Male,55,Tanta,Delta,2021-04-29,Month-to-month,Mailed check,No,Yes,No,Yes
C12538,Male,54,Port Said,Suez,2022-11-04,Two year,Credit card,No,No,Yes,Yes
C12539,Female,24,Cairo,Greater Cairo,2023-05-06,Month-to-month,Credit card,No,Yes,No,No
C12540,Male,42,Giza,Greater Cairo,2021-02-12,One year,Credit card,No,No,Yes,Yes
C12541,Female,32,Port Said,Suez,2021-11-24,One year,Mailed check,No,Yes,Yes,Yes
C12542,Male,24,Suez,Suez,2023-09-05,Month-to-month,Electronic check,No,Yes,Yes,Yes
C12543,Male,38,Suez,Suez,2022-08-21,One year,Mailed check,No,No,No,Yes
C12544,Male,37,Port Said,Suez,2023-10-22,Two year,Credit card,No,Yes,Yes,Yes
C12545,Male,75,Mansoura,Delta,2022-03-10,One year,Credit card,No,Yes,No,Yes
C12546,Female,48,Luxor,Upper Egypt,2022-04-15,Month-to-month,Mailed check,No,No,Yes,Yes
C12547,Male,22,Alexandria,Delta,2022-02-26,Month-to-month,Bank transfer,Yes,No,No,No
C12548,Female,34,Cairo,Greater Cairo,2021-03-18,Two year,Mailed check,Yes,Yes,No,Yes
C12549,Female,56,Luxor,Upper Egypt,2021-05-03,Month-to-month,Electronic check,Yes,Yes,No,Yes
C12550,Male,71,Suez,Suez,2023-01-21,One year,Electronic check,No,Yes,Yes,No
C12551,Male,19,Hurghada,Red Sea,2021-04-30,One year,Electronic check,Yes,No,No,Yes
C12552,Male,18,Aswan,Upper Egypt,2022-01-29,One year,Bank transfer,No,Yes,Yes,No
C12553,Male,68,Cairo,Greater Cairo,2023-06-30,One year,Mailed check,Yes,No,No,No
C12554,Female,47,Mansoura,Delta,2023-09-16,Month-to-month,Credit card,No,Yes,Yes,Yes
C12555,Female,29,Hurghada,Red Sea,2021-08-07,Two year,Electronic check,Yes,Yes,Yes,Yes
C12556,Female,49,Assiut,Upper Egypt,2023-07-12,Month-to-month,Electronic check,No,No,No,Yes
C12557,Female,18,Alexandria,Delta,2020-12-09,One year,Bank transfer,Yes,No,No,Yes
C12558,Female,42,Luxor,Upper Egypt,2020-01-25,Month-to-month,Credit card,Yes,No,Yes,Yes
C12559,Female,46,Cairo,Greater Cairo,2022-07-05,Month-to-month,Mailed check,No,No,No,Yes
C12560,Male,54,Assiut,Upper Egypt,2020-05-08,Month-to-month,Mailed check,Yes,Yes,Yes,Yes
C12561,Male,27,Ismailia,Suez,2023-07-24,Two year,Mailed check,No,No,No,Yes
C12562,Female,43,Suez,Suez,2020-05-06,Month-to-month,Electronic check,No,Yes,Yes,Yes
C12563,Female,29,Aswan,Upper Egypt,2023-03-07,Month-to-month,Bank transfer,No,No,Yes,Yes
C12564,Female,45,Hurghada,Red Sea,2022-08-15,One year,Electronic check,No,Yes,No,Yes
C12565,Female,29,Hurghada,Red Sea,2022-04-08,One year,Mailed check,No,Yes,Yes,Yes
C12566,Female,36,Hurghada,Red Sea,2023-05-28,Month-to-month,Bank transfer,No,No,Yes,Yes
C12567,Female,28,Cairo,Greater Cairo,2021-01-15,Two year,Credit card,No,No,Yes,Yes
C12568,Male,51,Cairo,Greater Cairo,2023-08-08,Month-to-month,Electronic check,Yes,No,No,Yes
C12569,Male,54,Tanta,Delta,2020-10-21,One year,Bank transfer,No,Yes,Yes,Yes
C12570,Female,38,Mansoura,Delta,2021-06-14,Month-to-month,Credit card,No,No,Yes,Yes
C12571,Female,42,Aswan,Upper Egypt,2022-02-09,One year,Bank transfer,No,Yes,No,Yes
C12572,Male,21,Suez,Suez,2020-11-22,Month-to-month,Bank transfer,No,Yes,Yes,Yes
C12573,Male,37,Cairo,Greater Cairo,2023-03-24,Month-to-month,Bank transfer,Yes,No,Yes,Yes
C12574,Male,41,Port Said,Suez,2021-07-25,Month-to-month,Electronic check,No,Yes,Yes,No
C12575,Male,78,Ismailia,Suez,2022-09-16,Month-to-month,Electronic check,Yes,No,No,Yes
C12576,Female,26,Cairo,Greater Cairo,2022-06-25,Month-to-month,Bank transfer,No,Yes,Yes,Yes
C12577,Male,62,Giza,Greater Cairo,2020-03-01,Month-to-month,Credit card,No,Yes,Yes,Yes
C12578,Male,55,Luxor,Upper Egypt,2023-07-04,One year,Electronic check,Yes,No,No,Yes
C12579,Male,45,Giza,Greater Cairo,2022-04-28,Two year,Mailed check,No,No,No,No
C12580,Female,66,Cairo,Greater Cairo,2022-06-26,Month-to-month,Bank transfer,Yes,No,Yes,Yes
C12581,Female,47,Alexandria,Delta,2023-07-01,Month-to-month,Electronic check,No,Yes,Yes,Yes
C12582,Female,47,Hurghada,Red Sea,2020-04-19,Month-to-month,Mailed check,Yes,No,No,No
C12583,Female,41,Port Said,Suez,2020-12-08,Month-to-month,Mailed check,No,Yes,No,No
C12584,Male,59,Cairo,Greater Cairo,2021-05-16,One year,Electronic check,No,No,No,No
C12585,Female,57,Luxor,Upper Egypt,2020-05-25,Month-to-month,Mailed check,No,No,Yes,Yes
C12586,Male,33,Suez,Suez,2023-12-02,One year,Bank transfer,No,No,Yes,Yes
C12587,Female,23,Cairo,Greater Cairo,2023-04-21,One year,Credit card,No,Yes,No,Yes
C12588,Male,39,Alexandria,Delta,2022-05-03,One year,Mailed check,No,Yes,Yes,No
C12589,Female,30,Luxor,Upper Egypt,2020-07-26,Month-to-month,Electronic check,No,Yes,Yes,Yes
C12590,Female,41,Port Said,Suez,2021-11-26,Month-to-month,Electronic check,No,Yes,No,Yes
C12591,Male,59,Alexandria,Delta,2021-01-30,Two year,Credit card,No,No,No,Yes
C12592,Male,35,Assiut,Upper Egypt,2022-03-25,One year,Bank transfer,No,Yes,Yes,No
C12593,Male,41,Tanta,Delta,2022-07-11,One year,Bank transfer,No,No,No,Yes
C12594,Male,42,Luxor,Upper Egypt,2023-11-29,Month-to-month,Bank transfer,No,No,No,Yes
C12595,Female,53,Hurghada,Red Sea,2023-03-23,One year,Credit card,No,No,Yes,Yes
C12596,Female,18,Port Said,Suez,2022-05-27,One year,Bank transfer,No,No,Yes,No
C12597,Male,33,Cairo,Greater Cairo,2023-06-25,Two year,Mailed check,No,Yes,Yes,No
C12598,Male,44,Suez,Suez,2020-10-15,Month-to-month,Mailed check,Yes,Yes,No,Yes
C12599,Female,58,Hurghada,Red Sea,2022-07-09,One year,Mailed check,No,No,No,Yes
C12600,Female,35,Aswan,Upper Egypt,2021-12-22,Month-to-month,Credit card,No,No,No,Yes
C12601,Male,18,Luxor,Upper Egypt,2022-12-08,Month-to-month,Bank transfer,No,Yes,No,Yes
C12602,Female,50,Giza,Greater Cairo,2022-04-29,Month-to-month,Electronic check,Yes,Yes,No,No
C12603,Female,33,Giza,Greater Cairo,2022-11-15,One year,Mailed check,No,Yes,Yes,Yes
C12604,Female,25,Port Said,Suez,2022-05-22,Month-to-month,Credit card,No,No,Yes,Yes
C12605,Female,33,Cairo,Greater Cairo,2021-05-17,Month-to-month,Electronic check,No,No,Yes,No
C12606,Female,39,Cairo,Greater Cairo,2020-12-21,Month-to-month,Bank transfer,No,Yes,Yes,No
C12607,Female,33,Hurghada,Red Sea,2020-05-21,Month-to-month,Bank transfer,Yes,No,Yes,No
C12608,Female,18,Suez,Suez,2022-09-19,Two year,Credit card,No,No,Yes,No
C12609,Female,54,Alexandria,Delta,2023-02-11,Month-to-month,Electronic check,No,No,Yes,Yes
C12610,Male,59,Aswan,Upper Egypt,2021-02-23,Month-to-month,Credit card,No,No,No,No
C12611,Male,51,Suez,Suez,2021-10-21,Month-to-month,Bank transfer,No,No,Yes,No
C12612,Male,26,Alexandria,Delta,2023-09-09,Two year,Electronic check,No,No,No,Yes
C12613,Male,39,Tanta,Delta,2020-07-03,Month-to-month,Bank transfer,No,Yes,No,Yes
C12614,Male,41,Aswan,Upper Egypt,2021-01-26,Two year,Electronic check,No,No,No,Yes
C12615,Female,50,Aswan,Upper Egypt,2022-01-12,One year,Credit card,Yes,No,Yes,Yes
C12616,Female,51,Hurghada,Red Sea,2021-07-01,Two year,Bank transfer,No,Yes,Yes,Yes
C12617,Male,31,Suez,Suez,2021-10-17,One year,Mailed check,No,No,Yes,Yes
C12618,Male,43,Tanta,Delta,2023-08-17,One year,Electronic check,No,Yes,No,Yes
C12619,Female,48,Hurghada,Red Sea,2023-06-29,One year,Electronic check,No,No,No,No
C12620,Male,62,Giza,Greater Cairo,2022-06-27,Month-to-month,Electronic check,No,Yes,Yes,Yes
C12621,Male,51,Aswan,Upper Egypt,2023-01-12,Month-to-month,Electronic check,Yes,No,No,No
C12622,Female,53,Luxor,Upper Egypt,2023-06-29,One year,Credit card,No,Yes,Yes,Yes
C12623,Male,43,Tanta,Delta,2023-08-31,Month-to-month,Mailed check,No,Yes,Yes,No
C12624,Male,61,Aswan,Upper Egypt,2023-10-23,Two year,Electronic check,No,No,No,No
C12625,Female,47,Cairo,Greater Cairo,2023-10-06,Two year,Electronic check,No,No,No,Yes
C12626,Male,29,Ismailia,Suez,2022-06-30,Month-to-month,Electronic check,No,Yes,Yes,No
C12627,Male,61,Aswan,Upper Egypt,2022-11-19,Month-to-month,Bank transfer,No,Yes,No,Yes
C12628,Female,51,Alexandria,Delta,2022-04-09,Two year,Electronic check,No,No,No,Yes
C12629,Male,35,Alexandria,Delta,2020-02-04,One year,Mailed check,Yes,No,Yes,Yes
C12630,Male,35,Ismailia,Suez,2021-11-14,One year,Bank transfer,No,Yes,Yes,No
C12631,Female,46,Ismailia,Suez,2020-07-20,Month-to-month,Electronic check,No,No,Yes,No
C12632,Female,48,Hurghada,Red Sea,2023-05-05,Month-to-month,Electronic check,No,Yes,Yes,Yes
C12633,Male,44,Suez,Suez,2023-02-10,Month-to-month,Bank transfer,No,Yes,No,No
C12634,Female,46,Ismailia,Suez,2021-09-14,One year,Mailed check,Yes,No,Yes,Yes
C12635,Female,65,Aswan,Upper Egypt,2022-11-12,One year,Credit card,No,Yes,Yes,Yes
C12636,Female,57,Cairo,Greater Cairo,2022-09-24,Month-to-month,Bank transfer,No,Yes,Yes,Yes
C12637,Female,44,Ismailia,Suez,2020-03-28,One year,Credit card,No,Yes,No,Yes
C12638,Male,55,Port Said,Suez,2022-09-06,One year,Bank transfer,No,No,No,Yes
C12639,Female,27,Assiut,Upper Egypt,2022-11-08,One year,Electronic check,Yes,Yes,No,No
C12640,Male,47,Ismailia,Suez,2023-12-07,Month-to-month,Electronic check,No,No,Yes,Yes
C12641,Female,67,Giza,Greater Cairo,2021-10-26,One year,Mailed check,No,Yes,Yes,Yes
C12642,Female,38,Aswan,Upper Egypt,2023-06-19,Month-to-month,Electronic check,No,Yes,No,No
C12643,Female,30,Assiut,Upper Egypt,2022-05-23,Month-to-month,Electronic check,No,No,Yes,No
C12644,Male,32,Luxor,Upper Egypt,2022-05-25,Two year,Credit card,Yes,Yes,Yes,Yes
C12645,Female,26,Tanta,Delta,2022-10-18,Month-to-month,Electronic check,Yes,No,No,Yes
C12646,Male,31,Suez,Suez,2023-12-11,One year,Bank transfer,No,No,Yes,Yes
C12647,Male,36,Suez,Suez,2020-06-30,Month-to-month,Mailed check,No,No,Yes,No
C12648,Male,22,Tanta,Delta,2020-12-24,Month-to-month,Mailed check,No,No,Yes,Yes
C12649,Female,42,Port Said,Suez,2021-05-21,One year,Credit card,Yes,No,Yes,Yes
C12650,Female,54,Aswan,Upper Egypt,2021-06-05,Month-to-month,Bank transfer,No,No,No,Yes
C12651,Female,29,Mansoura,Delta,2023-06-02,Month-to-month,Electronic check,Yes,Yes,Yes,No
C12652,Male,63,Port Said,Suez,2023-09-22,Month-to-month,Bank transfer,Yes,No,Yes,Yes
C12653,Female,49,Mansoura,Delta,2023-09-29,Month-to-month,Bank transfer,Yes,No,Yes,Yes
C12654,Female,56,Mansoura,Delta,2020-02-22,One year,Electronic check,No,Yes,No,Yes
C12655,Male,32,Tanta,Delta,2020-02-28,Two year,Mailed check,No,No,Yes,Yes
C12656,Female,53,Hurghada,Red Sea,2021-01-18,Month-to-month,Credit card,No,No,No,Yes
C12657,Female,26,Luxor,Upper Egypt,2022-04-27,Month-to-month,Electronic check,Yes,No,No,No
C12658,Female,54,Alexandria,Delta,2020-03-06,Month-to-month,Credit card,Yes,Yes,No,Yes
C12659,Male,44,Giza,Greater Cairo,2021-03-03,One year,Credit card,No,No,No,Yes
C12660,Male,49,Giza,Greater Cairo,2022-08-29,Two year,Bank transfer,No,No,No,No
C12661,Male,25,Mansoura,Delta,2021-08-24,Month-to-month,Electronic check,No,No,Yes,Yes
C12662,Female,29,Assiut,Upper Egypt,2022-06-08,Two year,Electronic check,No,Yes,Yes,Yes
C12663,Male,50,Aswan,Upper Egypt,2020-09-19,Month-to-month,Electronic check,No,No,No,No
C12664,Female,28,Assiut,Upper Egypt,2023-04-08,One year,Bank transfer,No,No,No,No
C12665,Female,48,Giza,Greater Cairo,2021-09-03,One year,Electronic check,No,No,Yes,No
C12666,Female,22,Assiut,Upper Egypt,2020-05-10,One year,Credit card,No,No,No,No
C12667,Female,53,Port Said,Suez,2022-03-28,Month-to-month,Electronic check,No,Yes,Yes,Yes
C12668,Male,24,Tanta,Delta,2020-05-15,Month-to-month,Mailed check,No,Yes,No,Yes
C12669,Female,49,Suez,Suez,2021-02-09,Month-to-month,Electronic check,No,No,No,Yes
C12670,Female,50,Tanta,Delta,2020-05-10,Month-to-month,Bank transfer,No,No,No,Yes
C12671,Female,32,Ismailia,Suez,2022-06-10,Month-to-month,Mailed check,Yes,No,Yes,Yes
C12672,Female,50,Tanta,Delta,2020-06-24,Month-to-month,Bank transfer,No,Yes,No,Yes
C12673,Female,45,Port Said,Suez,2022-04-24,Month-to-month,Electronic check,No,No,Yes,Yes
C12674,Male,34,Cairo,Greater Cairo,2023-06-13,One year,Bank transfer,No,No,Yes,Yes
C12675,Female,27,Cairo,Greater Cairo,2022-04-12,One year,Bank transfer,Yes,No,Yes,Yes
C12676,Male,18,Assiut,Upper Egypt,2021-06-23,Month-to-month,Bank transfer,Yes,Yes,Yes,Yes
C12677,Male,46,Alexandria,Delta,2022-10-25,Month-to-month,Electronic check,No,No,Yes,Yes
C12678,Male,20,Alexandria,Delta,2021-08-13,One year,Electronic check,No,Yes,No,Yes
C12679,Male,43,Giza,Greater Cairo,2021-10-07,Month-to-month,Electronic check,No,Yes,Yes,Yes
C12680,Female,38,Luxor,Upper Egypt,2021-05-26,Month-to-month,Bank transfer,Yes,Yes,Yes,Yes
C12681,Male,51,Assiut,Upper Egypt,2021-04-20,Two year,Bank transfer,No,Yes,Yes,Yes
C12682,Male,37,Ismailia,Suez,2020-02-26,Month-to-month,Bank transfer,No,Yes,Yes,Yes
C12683,Male,37,Mansoura,Delta,2022-12-30,Month-to-month,Electronic check,Yes,Yes,Yes,Yes
C12684,Female,52,Giza,Greater Cairo,2021-03-15,Month-to-month,Bank transfer,No,No,No,Yes
C12685,Male,46,Mansoura,Delta,2021-01-15,Month-to-month,Electronic check,No,No,No,No
C12686,Male,46,Mansoura,Delta,2023-04-10,Month-to-month,Mailed check,No,Yes,No,Yes
C12687,Female,48,Ismailia,Suez,2023-10-04,Month-to-month,Credit card,No,No,No,Yes
C12688,Female,20,Tanta,Delta,2021-12-30,Month-to-month,Credit card,No,Yes,No,No
C12689,Female,52,Assiut,Upper Egypt,2021-11-11,One year,Electronic check,No,No,Yes,Yes
C12690,Male,50,Ismailia,Suez,2022-11-12,Month-to-month,Credit card,No,Yes,No,Yes
C12691,Female,27,Tanta,Delta,2021-05-25,Month-to-month,Bank transfer,No,No,No,Yes
C12692,Female,38,Luxor,Upper Egypt,2022-06-08,One year,Bank transfer,No,No,Yes,Yes
C12693,Female,41,Hurghada,Red Sea,2021-05-26,Month-to-month,Electronic check,No,No,No,No
C12694,Male,40,Mansoura,Delta,2020-07-30,Month-to-month,Electronic check,No,No,Yes,Yes
C12695,Male,46,Assiut,Upper Egypt,2021-07-09,Month-to-month,Bank transfer,No,No,No,Yes
C12696,Male,62,Luxor,Upper Egypt,2020-07-26,Month-to-month,Bank transfer,No,No,Yes,Yes
C12697,Male,57,Luxor,Upper Egypt,2020-07-15,Month-to-month,Electronic check,No,Yes,Yes,Yes
C12698,Male,23,Hurghada,Red Sea,2022-08-03,Month-to-month,Electronic check,No,Yes,No,Yes
C12699,Male,50,Aswan,Upper Egypt,2023-11-16,Month-to-month,Credit card,Yes,Yes,No,Yes
C12700,Female,60,Aswan,Upper Egypt,2023-02-08,Two year,Electronic check,No,No,No,Yes
C12701,Male,47,Alexandria,Delta,2020-09-07,Two year,Mailed check,No,No,No,Yes
C12702,Female,57,Ismailia,Suez,2021-07-23,Two year,Bank transfer,No,Yes,No,No
C12703,Female,70,Assiut,Upper Egypt,2022-04-10,Month-to-month,Credit card,No,No,Yes,Yes
C12704,Female,56,Cairo,Greater Cairo,2021-03-16,Month-to-month,Bank transfer,No,Yes,Yes,Yes
C12705,Female,45,Hurghada,Red Sea,2022-02-23,One year,Bank transfer,Yes,No,No,No
C12706,Male,56,Luxor,Upper Egypt,2023-10-28,Two year,Electronic check,No,Yes,Yes,Yes
C12707,Female,44,Giza,Greater Cairo,2020-12-13,Month-to-month,Credit card,Yes,No,Yes,Yes
C12708,Female,42,Hurghada,Red Sea,2023-04-13,Month-to-month,Bank transfer,No,Yes,No,No
C12709,Male,37,Aswan,Upper Egypt,2023-09-25,Month-to-month,Mailed check,No,No,Yes,Yes
C12710,Female,63,Giza,Greater Cairo,2020-05-07,Two year,Credit card,No,Yes,Yes,Yes
C12711,Female,30,Port Said,Suez,2020-07-05,Month-to-month,Electronic check,No,Yes,Yes,Yes
C12712,Female,63,Ismailia,Suez,2020-11-26,Two year,Electronic check,No,No,No,No
C12713,Female,48,Port Said,Suez,2020-03-08,One year,Electronic check,No,Yes,Yes,Yes
C12714,Male,22,Tanta,Delta,2021-06-12,Month-to-month,Bank transfer,No,No,Yes,No
C12715,Male,47,Assiut,Upper Egypt,2021-02-08,Month-to-month,Electronic check,No,Yes,No,No
C12716,Male,18,Tanta,Delta,2023-01-18,Month-to-month,Electronic check,No,Yes,Yes,No
C12717,Male,50,Tanta,Delta,2020-10-03,One year,Electronic check,No,Yes,Yes,Yes
C12718,Female,54,Ismailia,Suez,2020-01-09,Month-to-month,Credit card,No,Yes,No,Yes
C12719,Male,33,Port Said,Suez,2022-07-29,Two year,Electronic check,Yes,No,Yes,Yes
C12720,Male,43,Luxor,Upper Egypt,2022-09-02,Two year,Mailed check,No,No,Yes,Yes
