ticket_id,customer_id,open_date,close_date,category,priority,satisfaction_score,resolved,handling_time_hours
T3879,C11072,2024-11-28,2024-11-29,Billing,Low,4,Yes,32
T3880,C12206,2024-09-27,2024-09-30,Network,High,5,Yes,89
T3881,C11766,2024-12-06,2024-12-06,Technical,Low,1,Yes,2
T3882,C11829,2024-08-05,2024-08-05,Technical,Low,2,Yes,7
T3883,C14419,2024-10-29,2024-10-29,Technical,Low,4,Yes,4
T3884,C11755,2024-03-16,2024-03-16,Technical,Medium,2,Yes,1
T3885,C12500,2024-12-26,2024-12-26,Billing,High,4,Yes,8
T3886,C14254,2024-01-25,2024-01-26,Technical,Critical,4,Yes,29
T3887,C14117,2024-04-18,2024-04-18,Billing,Low,5,Yes,7
T3888,C11567,2024-06-08,2024-06-08,Network,High,1,Yes,10
T3889,C12220,2024-10-26,2024-10-27,Billing,High,4,Yes,31
T3890,C11982,2024-05-31,2024-05-31,Network,Low,1,Yes,2
T3891,C14093,2024-06-18,2024-06-18,Billing,High,5,Yes,11
T3892,C13917,2024-08-05,2024-08-05,Technical,Medium,5,No,17
T3893,C10046,2024-01-10,2024-01-10,Network,Low,2,No,15
T3894,C10262,2024-07-14,2024-07-14,Billing,Low,5,No,1
T3895,C14826,2024-04-22,2024-04-22,Technical,Low,5,Yes,6
T3896,C11679,2024-12-01,2024-12-01,Network,Medium,3,Yes,10
T3897,C12463,2024-03-22,2024-03-22,Network,Low,1,Yes,16
T3898,C14713,2024-06-20,2024-06-21,Account,High,5,Yes,35
T3899,C11182,2024-09-03,2024-09-03,Technical,High,5,No,1
T3900,C13818,2024-03-09,2024-03-09,Technical,High,5,Yes,3
T3901,C14823,2024-07-02,2024-07-03,Billing,Low,5,Yes,34
T3902,C13068,2024-03-15,2024-03-15,Billing,Medium,5,Yes,6
T3903,C14296,2024-09-22,2024-09-22,Network,Low,2,No,1
T3904,C10774,2024-05-13,2024-05-13,Technical,Medium,1,Yes,16
T3905,C14862,2024-02-12,2024-02-12,Billing,High,4,No,23
T3906,C12041,2024-08-05,2024-08-05,Network,Low,4,Yes,1
T3907,C12410,2024-12-19,2024-12-19,Billing,Low,4,Yes,5
T3908,C14897,2024-09-21,2024-09-21,Technical,Low,2,No,19
T3909,C14032,2024-06-02,2024-06-02,Billing,Medium,2,Yes,8
T3910,C10111,2024-08-17,2024-08-17,Technical,High,1,Yes,6
T3911,C11321,2024-05-27,2024-05-27,Billing,Low,4,Yes,11
T3912,C11583,2024-07-03,2024-07-03,Network,Medium,3,Yes,10
T3913,C11115,2024-08-22,2024-08-22,Billing,High,4,No,18
T3914,C11270,2024-10-21,2024-10-21,Technical,Medium,5,Yes,1
T3915,C13774,2024-04-04,2024-04-04,Billing,Low,5,Yes,4
T3916,C14723,2024-06-25,2024-06-25,Technical,High,1,No,2
T3917,C12277,2024-04-18,2024-04-18,Network,Medium,4,Yes,9
T3918,C13361,2024-06-03,2024-06-03,Billing,Low,4,Yes,1
T3919,C14410,2024-10-15,2024-10-15,Billing,Low,4,Yes,1
T3920,C10708,2024-01-10,2024-01-10,Billing,Medium,2,Yes,10
T3921,C13817,2024-01-25,2024-01-28,Account,Medium,3,Yes,80
T3922,C14686,2024-04-03,2024-04-03,Billing,Low,5,Yes,9
T3923,C11743,2024-02-26,2024-02-26,Billing,Medium,1,No,11
T3924,C11581,2024-07-27,2024-07-28,Billing,Low,4,Yes,40
T3925,C11136,2024-11-08,2024-11-08,Billing,Low,3,Yes,1
T3926,C14911,2024-07-31,2024-07-31,Billing,Medium,5,Yes,13
T3927,C12876,2024-07-13,2024-07-13,Network,Medium,3,Yes,12
T3928,C13702,2024-06-21,2024-06-21,Billing,Medium,3,Yes,9
T3929,C14886,2024-01-01,2024-01-01,Technical,High,4,Yes,23
T3930,C10824,2024-10-20,2024-10-21,Network,Low,2,Yes,37
T3931,C14179,2024-09-22,2024-09-23,Technical,Medium,2,Yes,36
T3932,C14222,2024-01-17,2024-01-18,Billing,High,3,Yes,28
T3933,C13114,2024-07-22,2024-07-22,Billing,Low,2,Yes,8
T3934,C11048,2024-07-08,2024-07-09,Billing,Medium,2,Yes,25
T3935,C10059,2024-01-08,2024-01-11,Network,Medium,3,No,74
T3936,C13596,2024-11-12,2024-11-12,Network,Low,4,Yes,9
T3937,C11988,2024-11-02,2024-11-02,Technical,Low,2,Yes,4
T3938,C14049,2024-11-15,2024-11-15,Network,Medium,4,Yes,1
T3939,C10818,2024-07-06,2024-07-06,Account,Medium,4,Yes,13
T3940,C10335,2024-06-28,2024-06-28,Technical,Low,4,Yes,14
T3941,C13472,2024-12-15,2024-12-16,Account,High,3,Yes,40
T3942,C11014,2024-06-27,2024-06-28,Account,Critical,3,Yes,26
T3943,C13404,2024-04-10,2024-04-12,Technical,Medium,2,Yes,62
T3944,C13268,2024-09-29,2024-09-29,Network,Low,5,No,3
T3945,C10752,2024-01-29,2024-01-29,Billing,High,3,Yes,13
T3946,C13179,2024-11-07,2024-11-07,Network,Low,5,Yes,8
T3947,C14476,2024-08-11,2024-08-11,Network,Low,3,Yes,3
T3948,C13964,2024-08-11,2024-08-11,Technical,Critical,2,Yes,4
T3949,C11430,2024-02-29,2024-02-29,Billing,Low,1,No,1
T3950,C14709,2024-04-16,2024-04-16,Technical,Low,4,Yes,1
T3951,C12337,2024-01-10,2024-01-11,Billing,High,2,Yes,25
T3952,C12256,2024-11-28,2024-11-28,Technical,Low,1,Yes,21
T3953,C13974,2024-02-26,2024-02-27,Account,Critical,2,Yes,24
T3954,C14851,2024-07-16,2024-07-16,Network,Low,4,No,3
T3955,C12043,2024-05-02,2024-05-02,Account,Low,1,Yes,13
T3956,C12617,2024-05-10,2024-05-10,Billing,Low,5,Yes,23
T3957,C10604,2024-06-03,2024-06-07,Technical,Low,4,Yes,96
T3958,C10819,2024-11-18,2024-11-18,Account,Medium,3,Yes,16
T3959,C13147,2024-10-13,2024-10-13,Billing,Low,1,Yes,20
T3960,C14148,2024-11-26,2024-11-26,Billing,High,2,Yes,17
T3961,C11550,2024-12-05,2024-12-05,Account,High,4,No,22
T3962,C14770,2024-09-18,2024-09-18,Account,Medium,1,Yes,13
T3963,C10273,2024-10-06,2024-10-06,Network,Medium,4,Yes,5
T3964,C10509,2024-06-10,2024-06-10,Network,Low,3,Yes,6
T3965,C14757,2024-01-07,2024-01-08,Billing,Medium,3,No,36
T3966,C13111,2024-05-27,2024-05-27,Network,Low,2,Yes,21
T3967,C12889,2024-08-11,2024-08-11,Technical,High,3,Yes,1
T3968,C13022,2024-05-05,2024-05-05,Network,Critical,3,Yes,4
T3969,C12333,2024-09-10,2024-09-11,Technical,Critical,3,Yes,43
T3970,C13138,2024-02-05,2024-02-05,Account,Low,2,Yes,13
T3971,C14947,2024-06-26,2024-06-27,Technical,Medium,5,Yes,40
T3972,C13421,2024-01-01,2024-01-01,Account,Low,1,Yes,13
T3973,C14493,2024-05-06,2024-05-07,Billing,Medium,2,Yes,41
T3974,C12365,2024-09-01,2024-09-01,Billing,Medium,3,Yes,15
T3975,C13647,2024-04-22,2024-04-22,Network,Medium,3,Yes,14
T3976,C13961,2024-07-03,2024-07-04,Network,High,2,Yes,31
T3977,C11289,2024-10-24,2024-10-24,Billing,Medium,1,Yes,14
T3978,C12306,2024-07-26,2024-07-27,Account,Medium,1,Yes,30
T3979,C13909,2024-06-07,2024-06-08,Technical,Low,4,Yes,28
T3980,C10084,2024-09-19,2024-09-19,Network,High,4,No,1
T3981,C11601,2024-07-21,2024-07-22,Network,Medium,3,Yes,31
T3982,C10922,2024-03-25,2024-03-25,Billing,Low,3,Yes,14
T3983,C13259,2024-05-21,2024-05-21,Billing,Medium,3,No,15
T3984,C11635,2024-02-06,2024-02-07,Network,Medium,5,No,29
T3985,C13947,2024-05-02,2024-05-02,Account,Medium,2,Yes,3
T3986,C10464,2024-07-28,2024-07-29,Technical,Low,2,Yes,38
T3987,C13474,2024-10-24,2024-10-26,Network,Low,3,Yes,52
T3988,C12868,2024-08-20,2024-08-20,Technical,Medium,3,Yes,3
T3989,C13679,2024-10-03,2024-10-03,Network,Low,3,Yes,10
T3990,C12602,2024-07-21,2024-07-21,Technical,Low,3,Yes,19
T3991,C13846,2024-07-11,2024-07-14,Technical,Medium,3,Yes,84
T3992,C12756,2024-01-08,2024-01-08,Billing,Medium,5,Yes,7
T3993,C11096,2024-03-10,2024-03-10,Billing,High,5,Yes,12
T3994,C14092,2024-12-27,2024-12-27,Technical,Medium,4,Yes,8
T3995,C13377,2024-01-22,2024-01-22,Network,Medium,3,Yes,22
T3996,C11510,2024-07-03,2024-07-03,Technical,High,2,Yes,1
T3997,C12481,2024-04-24,2024-04-25,Technical,Medium,2,Yes,33
T3998,C12370,2024-02-18,2024-02-18,Technical,High,5,Yes,10
T3999,C14360,2024-01-27,2024-01-28,Network,Low,3,No,31
T4000,C11004,2024-09-19,2024-09-19,Account,High,4,Yes,17
T4001,C13551,2024-01-23,2024-01-25,Network,Low,1,Yes,62
T4002,C11493,2024-11-08,2024-11-08,Billing,High,2,Yes,8
T4003,C14308,2024-10-27,2024-10-27,Account,Medium,3,No,4
T4004,C13914,2024-03-01,2024-03-01,Billing,Low,3,No,1
T4005,C11259,2024-01-15,2024-01-16,Network,Low,4,Yes,33
T4006,C14801,2024-08-08,2024-08-08,Network,Medium,4,Yes,10
T4007,C13537,2024-01-04,2024-01-05,Network,High,4,No,36
T4008,C14697,2024-11-06,2024-11-06,Network,Medium,5,Yes,8
T4009,C11660,2024-12-11,2024-12-11,Billing,Medium,4,Yes,4
T4010,C10573,2024-04-06,2024-04-06,Network,Low,2,Yes,3
T4011,C12495,2024-04-04,2024-04-04,Account,Medium,2,Yes,2
T4012,C13899,2024-04-03,2024-04-03,Account,Medium,5,Yes,2
T4013,C14814,2024-11-10,2024-11-10,Billing,High,4,Yes,12
T4014,C12334,2024-07-31,2024-08-02,Network,Medium,4,No,55
T4015,C11312,2024-06-18,2024-06-18,Account,Low,2,Yes,14
T4016,C14878,2024-08-01,2024-08-01,Network,Low,3,Yes,13
T4017,C14787,2024-08-10,2024-08-10,Network,Low,2,Yes,6
T4018,C10292,2024-05-24,2024-05-24,Network,Low,3,No,15
T4019,C12643,2024-05-19,2024-05-19,Billing,Low,5,Yes,8
T4020,C12858,2024-10-16,2024-10-16,Network,Medium,2,Yes,17
T4021,C12470,2024-04-12,2024-04-13,Network,Low,5,Yes,39
T4022,C12318,2024-05-31,2024-05-31,Account,Medium,5,Yes,1
T4023,C11029,2024-02-29,2024-03-02,Billing,Medium,2,Yes,51
T4024,C12525,2024-11-28,2024-11-28,Billing,Low,2,Yes,21
T4025,C10077,2024-02-29,2024-02-29,Network,Critical,2,Yes,4
T4026,C13430,2024-12-29,2024-12-29,Network,Low,4,Yes,7
T4027,C14343,2024-05-24,2024-05-24,Billing,Medium,5,Yes,6
T4028,C10403,2024-11-28,2024-11-28,Network,Critical,1,Yes,13
T4029,C14168,2024-07-17,2024-07-18,Billing,Low,2,Yes,24
T4030,C14979,2024-05-10,2024-05-10,Technical,High,4,Yes,14
T4031,C11833,2024-08-15,2024-08-15,Billing,Medium,4,Yes,9
T4032,C13003,2024-03-15,2024-03-15,Technical,Medium,5,Yes,6
T4033,C14396,2024-01-18,2024-01-18,Technical,Medium,3,Yes,16
T4034,C10677,2024-12-11,2024-12-11,Technical,Medium,4,Yes,1
T4035,C14801,2024-09-27,2024-09-27,Billing,Low,2,No,16
T4036,C11306,2024-04-18,2024-04-18,Billing,High,4,Yes,8
T4037,C12046,2024-08-15,2024-08-15,Network,High,2,No,5
T4038,C14721,2024-12-19,2024-12-20,Technical,Low,4,Yes,43
T4039,C11995,2024-05-08,2024-05-08,Technical,Low,3,Yes,8
T4040,C12890,2024-02-08,2024-02-08,Network,Medium,2,Yes,5
T4041,C11567,2024-11-18,2024-11-18,Network,Low,3,No,21
T4042,C14308,2024-05-23,2024-05-23,Billing,Medium,1,Yes,13
T4043,C11733,2024-01-25,2024-01-25,Account,Low,4,Yes,3
T4044,C12918,2024-12-07,2024-12-07,Network,Medium,1,No,10
T4045,C10028,2024-12-03,2024-12-03,Account,High,4,No,8
T4046,C11141,2024-06-23,2024-06-26,Network,Critical,4,Yes,82
T4047,C13266,2024-01-03,2024-01-03,Billing,Medium,4,Yes,5
T4048,C11274,2024-06-29,2024-06-29,Technical,Low,1,Yes,2
T4049,C12262,2024-03-16,2024-03-16,Billing,Medium,3,Yes,5
T4050,C14566,2024-01-08,2024-01-08,Technical,Medium,3,Yes,21
T4051,C10530,2024-11-21,2024-11-21,Network,Low,5,Yes,20
T4052,C10732,2024-04-04,2024-04-05,Account,Low,4,Yes,29
T4053,C10001,2024-07-21,2024-07-23,Technical,Low,2,Yes,70
T4054,C10442,2024-02-28,2024-02-28,Billing,High,2,Yes,1
T4055,C10173,2024-07-21,2024-07-21,Account,Medium,3,Yes,5
T4056,C13190,2024-07-09,2024-07-09,Network,Low,1,No,1
T4057,C12712,2024-02-13,2024-02-13,Billing,Medium,5,Yes,16
T4058,C12022,2024-06-29,2024-06-30,Billing,Low,5,Yes,46
T4059,C10414,2024-07-28,2024-07-28,Technical,Medium,3,Yes,6
T4060,C13853,2024-05-19,2024-05-19,Technical,Low,3,Yes,6
T4061,C11987,2024-06-02,2024-06-02,Billing,Medium,2,Yes,15
T4062,C13407,2024-05-16,2024-05-17,Network,High,5,Yes,47
T4063,C10778,2024-05-02,2024-05-02,Technical,High,3,Yes,16
T4064,C14536,2024-07-26,2024-07-26,Network,Low,5,No,6
T4065,C13457,2024-03-25,2024-03-25,Billing,Medium,3,Yes,1
T4066,C11837,2024-10-13,2024-10-13,Technical,Medium,5,Yes,23
T4067,C12982,2024-02-03,2024-02-04,Network,High,4,Yes,40
T4068,C11215,2024-04-16,2024-04-16,Network,Medium,4,Yes,23
T4069,C13261,2024-10-06,2024-10-06,Account,Low,5,Yes,3
T4070,C10923,2024-10-12,2024-10-12,Billing,Low,4,Yes,13
T4071,C12321,2024-03-28,2024-03-28,Account,High,5,No,20
T4072,C10141,2024-04-05,2024-04-05,Account,Low,3,Yes,19
T4073,C11866,2024-02-06,2024-02-06,Technical,High,5,Yes,3
T4074,C12996,2024-10-19,2024-10-19,Billing,Low,2,Yes,1
T4075,C14286,2024-07-21,2024-07-21,Network,Medium,5,No,1
T4076,C13227,2024-05-17,2024-05-17,Network,High,2,Yes,14
T4077,C12098,2024-04-17,2024-04-17,Billing,Low,3,Yes,5
T4078,C10703,2024-10-15,2024-10-16,Technical,Low,3,Yes,26
T4079,C13622,2024-08-20,2024-08-20,Account,Critical,4,Yes,14
T4080,C12875,2024-09-06,2024-09-08,Network,Medium,2,Yes,60
T4081,C14171,2024-09-21,2024-09-22,Account,Low,4,Yes,45
T4082,C14287,2024-02-18,2024-02-18,Account,High,1,Yes,5
T4083,C12514,2024-11-20,2024-11-21,Account,Critical,4,Yes,38
T4084,C13924,2024-12-10,2024-12-10,Billing,Low,4,Yes,5
T4085,C11889,2024-11-29,2024-11-29,Billing,Medium,2,Yes,2
T4086,C11569,2024-07-17,2024-07-17,Technical,Medium,2,No,8
T4087,C11509,2024-07-02,2024-07-02,Technical,High,4,Yes,22
T4088,C14882,2024-11-27,2024-11-27,Network,Medium,1,Yes,7
T4089,C14946,2024-03-17,2024-03-17,Billing,Medium,3,Yes,18
T4090,C10787,2024-12-11,2024-12-13,Billing,Critical,1,Yes,70
T4091,C14232,2024-08-23,2024-08-23,Account,Low,2,Yes,6
T4092,C10102,2024-02-11,2024-02-13,Billing,Low,5,Yes,56
T4093,C10895,2024-10-07,2024-10-07,Billing,High,1,Yes,17
T4094,C10459,2024-03-18,2024-03-19,Billing,High,2,No,24
T4095,C12150,2024-05-25,2024-05-25,Network,Low,5,Yes,1
T4096,C14228,2024-08-12,2024-08-12,Billing,High,5,Yes,3
T4097,C12790,2024-05-09,2024-05-09,Technical,Medium,1,Yes,20
T4098,C14201,2024-03-20,2024-03-20,Technical,Low,4,Yes,15
T4099,C12904,2024-02-26,2024-02-26,Technical,Critical,1,Yes,1
T4100,C12757,2024-06-01,2024-06-01,Billing,Low,3,Yes,1
T4101,C11763,2024-04-18,2024-04-18,Technical,Medium,2,Yes,8
T4102,C14671,2024-03-17,2024-03-17,Network,High,3,Yes,2
T4103,C13714,2024-03-20,2024-03-20,Network,Low,5,Yes,2
T4104,C11565,2024-04-20,2024-04-20,Network,High,2,No,1
T4105,C12169,2024-10-10,2024-10-10,Account,Medium,3,Yes,3
T4106,C12345,2024-07-30,2024-07-30,Account,High,1,Yes,1
T4107,C13461,2024-05-14,2024-05-14,Billing,High,2,Yes,8
T4108,C11494,2024-06-19,2024-06-22,Network,Medium,5,Yes,87
T4109,C14047,2024-12-25,2024-12-25,Technical,Medium,5,Yes,2
T4110,C13020,2024-12-27,2024-12-27,Account,Medium,5,Yes,5
T4111,C12529,2024-04-17,2024-04-17,Technical,Low,4,Yes,3
T4112,C12014,2024-10-11,2024-10-11,Network,Critical,3,Yes,3
T4113,C14203,2024-06-01,2024-06-01,Network,High,3,Yes,11
T4114,C12099,2024-08-31,2024-08-31,Network,Low,1,Yes,17
T4115,C12560,2024-11-17,2024-11-17,Network,High,5,Yes,14
T4116,C10035,2024-01-30,2024-01-30,Network,Medium,5,Yes,10
T4117,C10898,2024-05-29,2024-05-29,Account,Medium,3,Yes,1
T4118,C14742,2024-11-08,2024-11-08,Technical,Low,4,Yes,6
T4119,C10403,2024-09-01,2024-09-01,Billing,Low,1,Yes,14
T4120,C14527,2024-03-04,2024-03-04,Billing,Low,3,Yes,5
T4121,C10919,2024-09-23,2024-09-23,Network,Low,1,Yes,10
T4122,C10105,2024-09-03,2024-09-03,Account,Critical,2,Yes,3
T4123,C10992,2024-01-23,2024-01-24,Account,High,1,Yes,46
T4124,C14891,2024-01-23,2024-01-23,Network,High,2,No,7
T4125,C13558,2024-02-04,2024-02-04,Account,Critical,4,Yes,5
T4126,C13484,2024-05-06,2024-05-06,Network,Medium,1,Yes,22
T4127,C13530,2024-08-01,2024-08-01,Network,Low,3,Yes,3
T4128,C10985,2024-10-11,2024-10-12,Network,Low,5,Yes,37
T4129,C11283,2024-10-17,2024-10-17,Technical,Low,2,No,11
T4130,C12565,2024-09-19,2024-09-19,Network,High,1,Yes,12
T4131,C12408,2024-07-31,2024-07-31,Billing,Critical,3,No,21
T4132,C10295,2024-04-13,2024-04-16,Network,Critical,4,Yes,93
T4133,C12401,2024-07-12,2024-07-12,Billing,Low,2,Yes,20
T4134,C11807,2024-11-01,2024-11-01,Billing,High,2,Yes,13
T4135,C10518,2024-10-17,2024-10-17,Technical,Medium,3,Yes,15
T4136,C14117,2024-11-17,2024-11-17,Network,Critical,4,Yes,22
T4137,C12396,2024-09-11,2024-09-11,Network,Critical,4,Yes,6
T4138,C14739,2024-07-17,2024-07-18,Technical,High,3,Yes,31
T4139,C13433,2024-01-08,2024-01-08,Network,Medium,5,Yes,6
T4140,C12127,2024-12-19,2024-12-19,Billing,Low,2,Yes,1
T4141,C10265,2024-06-24,2024-06-24,Billing,Low,4,Yes,6
T4142,C14498,2024-10-04,2024-10-04,Network,Low,4,Yes,5
T4143,C14474,2024-08-06,2024-08-06,Network,Low,4,Yes,2
T4144,C12914,2024-06-12,2024-06-12,Billing,Low,3,Yes,13
T4145,C12019,2024-08-05,2024-08-06,Network,Medium,3,Yes,27
T4146,C14122,2024-02-13,2024-02-14,Account,Low,5,Yes,29
T4147,C12583,2024-04-16,2024-04-17,Network,Medium,4,Yes,40
T4148,C13165,2024-02-23,2024-02-23,Account,Medium,5,Yes,1
T4149,C11327,2024-04-22,2024-04-25,Network,Critical,5,Yes,85
T4150,C14732,2024-05-24,2024-05-24,Billing,Medium,4,Yes,23
T4151,C10625,2024-12-20,2024-12-20,Account,Medium,2,Yes,11
T4152,C10550,2024-07-04,2024-07-04,Network,Low,3,Yes,5
T4153,C12892,2024-04-26,2024-04-26,Account,High,2,Yes,5
T4154,C13371,2024-02-13,2024-02-13,Billing,Low,4,Yes,9
T4155,C13854,2024-08-21,2024-08-21,Technical,Medium,4,Yes,5
T4156,C11504,2024-04-15,2024-04-16,Billing,Low,4,Yes,25
T4157,C10261,2024-02-25,2024-02-27,Network,Medium,3,Yes,56
T4158,C10918,2024-01-15,2024-01-20,Network,Low,4,No,138
T4159,C13558,2024-02-15,2024-02-15,Account,Medium,1,No,17
T4160,C12555,2024-05-25,2024-05-27,Network,Low,5,Yes,62
T4161,C14381,2024-08-06,2024-08-06,Billing,High,5,Yes,7
T4162,C13176,2024-10-29,2024-10-29,Account,Medium,1,Yes,2
T4163,C14705,2024-08-23,2024-08-23,Technical,Medium,4,Yes,18
T4164,C11962,2024-11-09,2024-11-11,Account,Medium,5,Yes,61
T4165,C14200,2024-06-13,2024-06-13,Technical,Medium,2,Yes,8
T4166,C12403,2024-10-08,2024-10-08,Network,Low,3,Yes,19
T4167,C10108,2024-12-27,2024-12-27,Account,Medium,2,Yes,7
T4168,C11874,2024-03-22,2024-03-22,Network,High,5,Yes,6
T4169,C14126,2024-02-27,2024-02-27,Network,Low,2,No,17
T4170,C14188,2024-12-06,2024-12-06,Technical,Low,3,No,17
T4171,C12325,2024-02-20,2024-02-20,Network,Low,5,Yes,6
T4172,C14526,2024-08-06,2024-08-06,Network,Medium,1,Yes,23
T4173,C14843,2024-05-10,2024-05-10,Technical,Medium,2,Yes,15
T4174,C11598,2024-01-25,2024-01-25,Technical,Medium,5,Yes,5
T4175,C14887,2024-07-02,2024-07-03,Billing,High,5,Yes,38
T4176,C14699,2024-08-07,2024-08-09,Account,Low,1,No,68
T4177,C14712,2024-05-05,2024-05-05,Network,Low,4,Yes,21
T4178,C14626,2024-08-31,2024-08-31,Technical,Low,2,Yes,23
T4179,C12613,2024-10-16,2024-10-16,Billing,Low,4,Yes,5
T4180,C11524,2024-07-15,2024-07-15,Network,Low,2,Yes,7
T4181,C12500,2024-03-27,2024-03-28,Account,Medium,2,Yes,28
T4182,C10341,2024-06-04,2024-06-05,Network,Critical,5,Yes,24
T4183,C10020,2024-01-29,2024-01-29,Network,Medium,2,Yes,2
T4184,C14410,2024-03-01,2024-03-01,Network,High,4,Yes,13
T4185,C10215,2024-06-24,2024-06-24,Network,Low,4,No,1
T4186,C10091,2024-05-17,2024-05-17,Network,Medium,4,Yes,5
T4187,C10992,2024-01-17,2024-01-17,Network,Medium,5,Yes,2
T4188,C13944,2024-08-12,2024-08-12,Technical,Low,5,No,7
T4189,C13257,2024-06-16,2024-06-16,Network,Medium,2,Yes,1
T4190,C12185,2024-04-10,2024-04-10,Network,High,3,Yes,8
T4191,C10465,2024-02-06,2024-02-06,Technical,Medium,2,Yes,11
T4192,C13633,2024-12-06,2024-12-07,Technical,High,3,Yes,31
T4193,C10089,2024-05-16,2024-05-18,Technical,Critical,3,Yes,70
T4194,C13107,2024-01-01,2024-01-01,Network,Low,3,Yes,15
T4195,C10851,2024-12-01,2024-12-02,Technical,Medium,5,Yes,31
T4196,C12882,2024-12-11,2024-12-11,Account,Medium,3,Yes,1
T4197,C10409,2024-11-26,2024-11-26,Network,Low,2,Yes,17
T4198,C12293,2024-01-11,2024-01-11,Network,Low,4,Yes,1
T4199,C12448,2024-11-06,2024-11-06,Billing,Medium,5,Yes,1
T4200,C11432,2024-01-21,2024-01-22,Network,High,3,Yes,35
T4201,C14269,2024-09-07,2024-09-07,Network,Low,5,Yes,7
T4202,C12485,2024-07-13,2024-07-13,Account,Critical,4,Yes,4
T4203,C13137,2024-05-21,2024-05-22,Network,Low,2,Yes,31
T4204,C10087,2024-02-01,2024-02-02,Billing,Low,2,Yes,24
T4205,C14614,2024-02-28,2024-03-01,Network,Medium,5,Yes,57
T4206,C11599,2024-09-16,2024-09-16,Billing,Medium,4,Yes,7
T4207,C14063,2024-01-19,2024-01-20,Billing,Low,4,Yes,31
T4208,C11798,2024-04-28,2024-04-29,Network,High,4,Yes,24
T4209,C13778,2024-10-27,2024-10-29,Network,High,2,Yes,52
T4210,C12414,2024-03-12,2024-03-12,Billing,High,1,No,9
T4211,C13551,2024-11-16,2024-11-16,Technical,Medium,4,Yes,7
T4212,C12964,2024-10-18,2024-10-20,Account,Medium,4,Yes,69
T4213,C11770,2024-10-12,2024-10-12,Network,Low,3,Yes,4
T4214,C12653,2024-03-04,2024-03-07,Network,Medium,2,Yes,92
T4215,C13895,2024-06-02,2024-06-02,Network,Low,2,Yes,18
T4216,C12741,2024-03-16,2024-03-16,Technical,Low,5,Yes,18
T4217,C10810,2024-05-29,2024-05-29,Network,Low,5,No,12
T4218,C13790,2024-01-11,2024-01-12,Billing,High,4,Yes,35
T4219,C12307,2024-08-26,2024-08-26,Network,Medium,4,Yes,21
T4220,C14952,2024-11-06,2024-11-06,Network,High,2,Yes,6
T4221,C14395,2024-08-27,2024-08-28,Network,Medium,4,Yes,33
T4222,C13248,2024-12-13,2024-12-14,Network,High,4,Yes,34
T4223,C12367,2024-02-17,2024-02-17,Network,High,2,Yes,20
T4224,C12847,2024-03-11,2024-03-11,Network,Low,1,Yes,1
T4225,C10618,2024-08-22,2024-08-22,Technical,Medium,4,No,3
T4226,C10873,2024-10-15,2024-10-15,Network,Low,4,No,1
T4227,C14349,2024-11-07,2024-11-08,Account,High,3,Yes,33
T4228,C10351,2024-05-29,2024-05-29,Account,Low,1,Yes,16
T4229,C11620,2024-10-15,2024-10-15,Network,Medium,4,Yes,1
T4230,C14341,2024-02-21,2024-02-22,Technical,High,4,Yes,43
T4231,C14059,2024-03-29,2024-03-30,Billing,Medium,4,Yes,40
T4232,C14569,2024-08-10,2024-08-10,Billing,Low,3,Yes,22
T4233,C14875,2024-10-26,2024-10-27,Network,Low,1,Yes,45
T4234,C14724,2024-12-10,2024-12-11,Network,Low,5,Yes,26
T4235,C14723,2024-12-03,2024-12-03,Technical,Low,1,Yes,6
T4236,C12662,2024-10-24,2024-10-24,Technical,Low,2,Yes,1
T4237,C13698,2024-11-19,2024-11-20,Technical,High,5,No,26
T4238,C10491,2024-11-06,2024-11-06,Technical,High,4,Yes,2
T4239,C12696,2024-07-24,2024-07-24,Technical,High,4,Yes,1
T4240,C11993,2024-07-02,2024-07-02,Network,Medium,5,Yes,4
T4241,C10077,2024-09-18,2024-09-18,Account,Low,2,Yes,1
T4242,C14182,2024-08-04,2024-08-04,Technical,Low,1,Yes,4
T4243,C12073,2024-04-07,2024-04-07,Billing,Critical,3,Yes,8
T4244,C12470,2024-12-01,2024-12-01,Network,High,4,Yes,6
T4245,C14526,2024-03-03,2024-03-03,Account,Low,3,Yes,16
T4246,C12448,2024-02-17,2024-02-17,Billing,Low,4,Yes,17
T4247,C12970,2024-06-26,2024-06-26,Network,Low,4,No,12
T4248,C13067,2024-03-13,2024-03-13,Network,Medium,2,Yes,2
T4249,C13750,2024-05-30,2024-06-02,Billing,Low,4,Yes,80
T4250,C11702,2024-04-11,2024-04-12,Account,Medium,3,Yes,24
T4251,C11864,2024-07-18,2024-07-18,Network,Critical,5,Yes,18
T4252,C13812,2024-04-30,2024-05-01,Billing,Medium,3,No,24
T4253,C12350,2024-10-05,2024-10-05,Network,Critical,4,No,9
T4254,C12591,2024-11-29,2024-11-29,Technical,Medium,3,Yes,7
T4255,C10912,2024-10-12,2024-10-12,Network,Medium,4,Yes,1
T4256,C10593,2024-06-02,2024-06-02,Network,Low,4,Yes,21
T4257,C10552,2024-11-09,2024-11-09,Technical,Medium,3,Yes,6
T4258,C13099,2024-08-25,2024-08-25,Network,Medium,5,Yes,18
T4259,C12246,2024-08-06,2024-08-06,Billing,Low,5,Yes,16
T4260,C12321,2024-04-17,2024-04-17,Network,Low,1,Yes,17
T4261,C14535,2024-10-13,2024-10-13,Billing,Medium,3,Yes,7
