bill_id,customer_id,month,amount_due_egp,amount_paid_egp,late_days,payment_failures
B26562,C12214,2024-06,248.53,248.53,6,0
B26563,C12214,2024-07,275.6,275.6,0,0
B26564,C12214,2024-08,258.19,258.19,2,0
B26565,C12214,2024-09,276.82,276.82,0,0
B26566,C12214,2024-10,276.5,221.2,10,1
B26567,C12214,2024-11,288.52,288.52,5,0
B26568,C12214,2024-12,257.62,257.62,4,0
B26569,C12215,2024-01,272.95,272.95,2,0
B26570,C12215,2024-02,265.23,265.23,0,0
B26571,C12215,2024-03,259.08,259.08,0,0
B26572,C12215,2024-04,275.21,275.21,0,0
B26573,C12215,2024-05,262.89,262.89,0,0
B26574,C12215,2024-06,294.54,294.54,2,0
B26575,C12215,2024-07,264.95,211.96,11,1
B26576,C12215,2024-08,270.61,270.61,0,0
B26577,C12215,2024-09,252.28,252.28,11,0
B26578,C12215,2024-10,250.57,250.57,0,0
B26579,C12215,2024-11,281.99,281.99,2,0
B26580,C12215,2024-12,252.82,252.82,0,0
B26581,C12216,2024-01,795.16,795.16,0,0
B26582,C12216,2024-02,810.91,810.91,1,0
B26583,C12216,2024-03,790.04,395.02,0,0
B26584,C12216,2024-04,806.63,806.63,5,0
B26585,C12216,2024-05,773.68,386.84,1,0
B26586,C12216,2024-06,776.59,776.59,0,0
B26587,C12216,2024-07,788.91,788.91,0,0
B26588,C12216,2024-08,807.91,807.91,3,0
B26589,C12216,2024-09,780.73,780.73,0,0
B26590,C12216,2024-10,813.18,650.54,3,0
B26591,C12216,2024-11,818.1,818.1,1,0
B26592,C12216,2024-12,798.37,798.37,4,0
B26593,C12217,2024-01,199.34,199.34,1,0
B26594,C12217,2024-02,149.78,149.78,8,0
B26595,C12217,2024-03,203.64,203.64,0,0
B26596,C12217,2024-04,197.42,197.42,0,0
B26597,C12217,2024-05,208.98,208.98,1,0
B26598,C12217,2024-06,218.33,218.33,9,0
B26599,C12217,2024-07,193.36,193.36,8,0
B26600,C12217,2024-08,209.55,209.55,4,0
B26601,C12217,2024-09,207.56,207.56,0,0
B26602,C12217,2024-10,211.69,211.69,0,0
B26603,C12217,2024-11,210.98,210.98,0,0
B26604,C12217,2024-12,190.69,190.69,1,0
B26605,C12218,2024-01,852.15,852.15,3,0
B26606,C12218,2024-02,857.1,857.1,2,0
B26607,C12218,2024-03,875.74,875.74,2,0
B26608,C12218,2024-04,845.87,845.87,4,0
B26609,C12218,2024-05,865.49,865.49,1,0
B26610,C12218,2024-06,889.74,889.74,1,0
B26611,C12218,2024-07,851.38,851.38,5,0
B26612,C12218,2024-08,864.46,864.46,0,0
B26613,C12218,2024-09,846.06,846.06,0,0
B26614,C12218,2024-10,847.72,847.72,0,0
B26615,C12218,2024-11,893.27,893.27,1,0
B26616,C12218,2024-12,861.97,861.97,2,0
B26617,C12219,2024-01,248.63,248.63,1,0
B26618,C12219,2024-02,241.98,241.98,0,0
B26619,C12219,2024-03,249.38,0.0,9,1
B26620,C12219,2024-04,258.22,258.22,2,0
B26621,C12219,2024-05,254.86,127.43,8,1
B26622,C12219,2024-06,254.88,203.9,4,1
B26623,C12219,2024-07,227.69,227.69,1,0
B26624,C12219,2024-08,267.53,267.53,0,0
B26625,C12219,2024-09,241.71,241.71,0,0
B26626,C12219,2024-10,277.89,138.94,14,1
B26627,C12219,2024-11,225.41,225.41,0,0
B26628,C12219,2024-12,250.75,250.75,5,0
B26629,C12220,2024-01,187.94,187.94,1,0
B26630,C12220,2024-02,182.03,182.03,1,0
B26631,C12220,2024-03,203.89,203.89,0,0
B26632,C12220,2024-04,194.91,194.91,6,0
B26633,C12220,2024-05,177.95,177.95,0,0
B26634,C12220,2024-06,193.59,193.59,0,0
B26635,C12220,2024-07,205.97,205.97,1,0
B26636,C12220,2024-08,204.27,204.27,2,0
B26637,C12220,2024-09,208.73,0.0,10,1
B26638,C12220,2024-10,190.56,190.56,3,0
B26639,C12220,2024-11,199.81,199.81,0,0
B26640,C12220,2024-12,205.36,205.36,1,0
B26641,C12221,2024-01,244.63,244.63,3,0
B26642,C12221,2024-02,201.37,201.37,1,0
B26643,C12221,2024-03,224.48,224.48,1,0
B26644,C12221,2024-04,238.34,238.34,1,0
B26645,C12221,2024-05,234.44,234.44,0,0
B26646,C12221,2024-06,242.22,242.22,2,0
B26647,C12221,2024-07,268.89,268.89,5,0
B26648,C12221,2024-08,253.9,253.9,4,0
B26649,C12221,2024-09,246.35,246.35,1,0
B26650,C12221,2024-10,240.11,240.11,0,0
B26651,C12221,2024-11,242.65,242.65,0,0
B26652,C12221,2024-12,252.51,252.51,3,0
B26653,C12222,2024-01,388.38,388.38,0,0
B26654,C12222,2024-02,408.33,408.33,9,0
B26655,C12222,2024-03,390.01,390.01,7,0
B26656,C12222,2024-04,401.42,401.42,0,0
B26657,C12222,2024-05,404.58,404.58,3,0
B26658,C12222,2024-06,418.49,418.49,0,0
B26659,C12222,2024-07,390.84,390.84,1,0
B26660,C12222,2024-08,405.47,202.74,12,1
B26661,C12222,2024-09,409.47,409.47,0,0
B26662,C12222,2024-10,415.09,415.09,0,0
B26663,C12222,2024-11,408.76,408.76,8,0
B26664,C12222,2024-12,391.39,391.39,0,0
B26665,C12223,2024-01,377.22,377.22,0,0
B26666,C12223,2024-02,361.42,289.14,6,1
B26667,C12223,2024-03,367.38,367.38,0,0
B26668,C12223,2024-04,372.48,372.48,5,0
B26669,C12223,2024-05,370.84,370.84,0,0
B26670,C12223,2024-06,363.98,363.98,0,0
B26671,C12223,2024-07,367.09,367.09,0,0
B26672,C12223,2024-08,352.97,352.97,0,0
B26673,C12223,2024-09,352.26,352.26,1,0
B26674,C12223,2024-10,375.85,375.85,2,0
B26675,C12223,2024-11,381.31,381.31,0,0
B26676,C12223,2024-12,391.56,391.56,2,0
B26677,C12224,2024-01,277.52,222.02,3,1
B26678,C12224,2024-02,215.71,215.71,0,0
B26679,C12224,2024-03,288.62,288.62,4,0
B26680,C12224,2024-04,280.66,280.66,0,0
B26681,C12224,2024-05,262.96,262.96,1,0
B26682,C12224,2024-06,283.23,283.23,1,0
B26683,C12224,2024-07,288.63,0.0,4,1
B26684,C12224,2024-08,272.27,272.27,7,0
B26685,C12224,2024-09,266.98,133.49,4,1
B26686,C12224,2024-10,266.59,266.59,0,0
B26687,C12224,2024-11,289.67,289.67,4,0
B26688,C12224,2024-12,268.32,268.32,0,0
B26689,C12225,2024-01,476.11,476.11,1,0
B26690,C12225,2024-02,488.65,488.65,1,0
B26691,C12225,2024-03,461.61,461.61,4,0
B26692,C12225,2024-04,500.06,500.06,2,0
B26693,C12225,2024-05,467.44,467.44,1,0
B26694,C12225,2024-06,478.83,478.83,1,0
B26695,C12225,2024-07,480.98,480.98,2,0
B26696,C12225,2024-08,492.9,492.9,0,0
B26697,C12225,2024-09,486.6,486.6,3,0
B26698,C12225,2024-10,481.78,481.78,0,0
B26699,C12225,2024-11,487.86,390.29,6,1
B26700,C12225,2024-12,483.01,483.01,2,0
B26701,C12226,2024-01,500.39,500.39,0,0
B26702,C12226,2024-02,550.69,550.69,1,0
B26703,C12226,2024-03,542.54,542.54,0,0
B26704,C12226,2024-04,564.8,564.8,0,0
B26705,C12226,2024-05,533.37,0.0,7,1
B26706,C12226,2024-06,558.95,558.95,2,0
B26707,C12226,2024-07,543.05,271.52,8,1
B26708,C12226,2024-08,547.03,547.03,1,0
B26709,C12226,2024-09,557.64,557.64,4,0
B26710,C12226,2024-10,529.26,529.26,0,0
B26711,C12226,2024-11,541.54,541.54,0,0
B26712,C12226,2024-12,531.13,0.0,10,1
B26713,C12227,2024-01,169.89,169.89,2,0
B26714,C12227,2024-02,151.49,0.0,0,0
B26715,C12227,2024-03,161.17,161.17,2,0
B26716,C12227,2024-04,173.01,173.01,1,0
B26717,C12227,2024-05,184.09,184.09,0,0
B26718,C12227,2024-06,195.83,195.83,3,0
B26719,C12227,2024-07,173.25,173.25,0,0
B26720,C12227,2024-08,196.69,196.69,0,0
B26721,C12227,2024-09,167.67,167.67,6,0
B26722,C12227,2024-10,170.14,170.14,0,0
B26723,C12227,2024-11,162.41,162.41,0,0
B26724,C12227,2024-12,173.61,173.61,0,0
B26725,C12228,2024-01,591.88,591.88,1,0
B26726,C12228,2024-02,561.05,280.52,9,1
B26727,C12228,2024-03,588.36,588.36,1,0
B26728,C12228,2024-04,597.69,597.69,0,0
B26729,C12228,2024-05,591.68,591.68,3,0
B26730,C12228,2024-06,591.67,591.67,0,0
B26731,C12228,2024-07,594.37,594.37,0,0
B26732,C12228,2024-08,576.61,576.61,1,0
B26733,C12228,2024-09,583.0,583.0,1,0
B26734,C12228,2024-10,600.12,600.12,7,0
B26735,C12228,2024-11,583.31,0.0,13,1
B26736,C12228,2024-12,572.11,572.11,0,0
B26737,C12229,2024-01,198.55,198.55,4,0
B26738,C12229,2024-02,226.53,226.53,0,0
B26739,C12229,2024-03,223.31,223.31,3,0
B26740,C12229,2024-04,185.53,185.53,1,0
B26741,C12229,2024-05,198.31,198.31,6,0
B26742,C12229,2024-06,209.05,209.05,0,0
B26743,C12229,2024-07,233.08,233.08,6,0
B26744,C12229,2024-08,215.23,215.23,0,0
B26745,C12229,2024-09,206.57,206.57,1,0
B26746,C12229,2024-10,223.38,223.38,0,0
B26747,C12229,2024-11,217.3,217.3,7,0
B26748,C12229,2024-12,212.68,170.14,11,1
B26749,C12230,2024-01,183.42,183.42,6,0
B26750,C12230,2024-02,179.61,179.61,0,0
B26751,C12230,2024-03,206.14,206.14,2,0
B26752,C12230,2024-04,214.42,214.42,3,0
B26753,C12230,2024-05,194.15,194.15,1,0
B26754,C12230,2024-06,196.24,196.24,1,0
B26755,C12230,2024-07,180.0,0.0,1,0
B26756,C12230,2024-08,197.71,197.71,0,0
B26757,C12230,2024-09,194.69,194.69,0,0
B26758,C12230,2024-10,199.29,199.29,3,0
B26759,C12230,2024-11,177.06,177.06,0,0
B26760,C12230,2024-12,210.39,210.39,4,0
B26761,C12231,2024-01,434.52,434.52,1,0
B26762,C12231,2024-02,450.01,450.01,1,0
B26763,C12231,2024-03,438.8,351.04,2,0
B26764,C12231,2024-04,430.97,430.97,3,0
B26765,C12231,2024-05,471.81,471.81,0,0
B26766,C12231,2024-06,459.7,459.7,4,0
B26767,C12231,2024-07,462.54,462.54,0,0
B26768,C12231,2024-08,438.41,438.41,1,0
B26769,C12231,2024-09,436.77,0.0,7,1
B26770,C12231,2024-10,455.26,455.26,1,0
B26771,C12231,2024-11,430.83,430.83,1,0
B26772,C12231,2024-12,423.19,211.59,7,0
B26773,C12232,2024-01,253.65,0.0,16,1
B26774,C12232,2024-02,250.1,250.1,0,0
B26775,C12232,2024-03,253.27,253.27,1,0
B26776,C12232,2024-04,265.07,265.07,2,0
B26777,C12232,2024-05,262.28,262.28,1,0
B26778,C12232,2024-06,259.18,129.59,11,1
B26779,C12232,2024-07,270.68,270.68,0,0
B26780,C12232,2024-08,278.39,278.39,0,0
B26781,C12232,2024-09,246.86,246.86,0,0
B26782,C12232,2024-10,254.89,254.89,1,0
B26783,C12232,2024-11,245.3,245.3,1,0
B26784,C12232,2024-12,248.46,248.46,1,0
B26785,C12233,2024-01,274.38,274.38,0,0
B26786,C12233,2024-02,280.12,280.12,3,0
B26787,C12233,2024-03,292.57,292.57,1,0
B26788,C12233,2024-04,288.43,288.43,5,0
B26789,C12233,2024-05,288.89,288.89,1,0
B26790,C12233,2024-06,277.74,277.74,3,0
B26791,C12233,2024-07,291.1,291.1,4,0
B26792,C12233,2024-08,294.17,294.17,2,0
B26793,C12233,2024-09,296.27,296.27,3,0
B26794,C12233,2024-10,288.05,288.05,4,0
B26795,C12233,2024-11,279.74,279.74,1,0
B26796,C12233,2024-12,278.16,278.16,4,0
B26797,C12234,2024-01,651.66,651.66,9,0
B26798,C12234,2024-02,625.62,625.62,7,0
B26799,C12234,2024-03,613.52,613.52,0,0
B26800,C12234,2024-04,609.6,609.6,1,0
B26801,C12234,2024-05,619.46,619.46,1,0
B26802,C12234,2024-06,607.64,607.64,7,0
B26803,C12234,2024-07,614.32,614.32,3,0
B26804,C12234,2024-08,618.73,309.37,11,1
B26805,C12234,2024-09,628.09,628.09,2,0
B26806,C12234,2024-10,634.49,634.49,0,0
B26807,C12234,2024-11,631.57,631.57,0,0
B26808,C12234,2024-12,606.64,606.64,0,0
B26809,C12235,2024-01,313.52,313.52,3,0
B26810,C12235,2024-02,303.71,242.97,11,1
B26811,C12235,2024-03,316.46,316.46,3,0
B26812,C12235,2024-04,298.01,298.01,1,0
B26813,C12235,2024-05,312.24,312.24,2,0
B26814,C12235,2024-06,307.74,307.74,0,0
B26815,C12235,2024-07,299.03,299.03,1,0
B26816,C12235,2024-08,307.95,307.95,3,0
B26817,C12235,2024-09,312.19,312.19,3,0
B26818,C12235,2024-10,304.84,304.84,0,0
B26819,C12235,2024-11,300.14,300.14,0,0
B26820,C12235,2024-12,297.2,297.2,1,0
B26821,C12236,2024-01,420.64,420.64,0,0
B26822,C12236,2024-02,411.94,411.94,2,0
B26823,C12236,2024-03,403.62,403.62,5,0
B26824,C12236,2024-04,398.29,398.29,0,0
B26825,C12236,2024-05,411.52,411.52,0,0
B26826,C12236,2024-06,406.28,406.28,3,0
B26827,C12236,2024-07,433.66,433.66,0,0
B26828,C12236,2024-08,414.42,207.21,12,1
B26829,C12236,2024-09,414.36,0.0,5,1
B26830,C12236,2024-10,403.41,403.41,2,0
B26831,C12236,2024-11,422.88,422.88,8,0
B26832,C12236,2024-12,400.33,400.33,0,0
B26833,C12237,2024-01,331.85,165.93,2,0
B26834,C12237,2024-02,346.25,346.25,3,0
B26835,C12237,2024-03,310.98,310.98,4,0
B26836,C12237,2024-04,334.9,334.9,1,0
B26837,C12237,2024-05,354.79,354.79,0,0
B26838,C12237,2024-06,349.28,349.28,0,0
B26839,C12237,2024-07,345.91,345.91,1,0
B26840,C12237,2024-08,345.47,345.47,0,0
B26841,C12237,2024-09,338.63,338.63,1,0
B26842,C12237,2024-10,332.63,332.63,0,0
B26843,C12237,2024-11,346.6,346.6,2,0
B26844,C12237,2024-12,334.54,334.54,1,0
B26845,C12238,2024-01,313.19,313.19,0,0
B26846,C12238,2024-02,364.99,364.99,6,0
B26847,C12238,2024-03,377.45,377.45,4,0
B26848,C12238,2024-04,361.67,361.67,10,0
B26849,C12238,2024-05,368.55,368.55,4,0
B26850,C12238,2024-06,343.15,171.57,10,1
B26851,C12238,2024-07,357.07,357.07,1,0
B26852,C12238,2024-08,347.97,347.97,0,0
B26853,C12238,2024-09,375.33,375.33,0,0
B26854,C12238,2024-10,389.86,389.86,1,0
B26855,C12238,2024-11,364.13,364.13,1,0
B26856,C12238,2024-12,357.83,357.83,0,0
B26857,C12239,2024-01,199.09,199.09,8,0
B26858,C12239,2024-02,210.27,210.27,1,0
B26859,C12239,2024-03,231.26,231.26,1,0
B26860,C12239,2024-04,193.31,193.31,6,0
B26861,C12239,2024-05,237.32,237.32,1,0
B26862,C12239,2024-06,210.04,210.04,0,0
B26863,C12239,2024-07,210.38,210.38,0,0
B26864,C12239,2024-08,237.73,237.73,5,0
B26865,C12239,2024-09,201.72,201.72,1,0
B26866,C12239,2024-10,240.78,240.78,3,0
B26867,C12239,2024-11,213.93,213.93,1,0
B26868,C12239,2024-12,229.41,229.41,1,0
B26869,C12240,2024-01,833.07,0.0,0,0
B26870,C12240,2024-02,824.21,824.21,1,0
B26871,C12240,2024-03,840.94,840.94,7,0
B26872,C12240,2024-04,849.91,849.91,0,0
B26873,C12240,2024-05,851.14,851.14,2,0
B26874,C12240,2024-06,833.86,833.86,4,0
B26875,C12240,2024-07,862.6,690.08,8,1
B26876,C12240,2024-08,835.92,835.92,0,0
B26877,C12240,2024-09,831.63,831.63,0,0
B26878,C12240,2024-10,834.44,834.44,1,0
B26879,C12240,2024-11,848.1,848.1,1,0
B26880,C12240,2024-12,841.98,841.98,9,0
B26881,C12241,2024-01,185.97,148.78,5,1
B26882,C12241,2024-02,172.02,172.02,5,0
B26883,C12241,2024-03,181.71,181.71,1,0
B26884,C12241,2024-04,166.98,166.98,3,0
B26885,C12241,2024-05,170.05,170.05,3,0
B26886,C12241,2024-06,185.6,185.6,1,0
B26887,C12241,2024-07,162.4,162.4,0,0
B26888,C12241,2024-08,177.09,177.09,0,0
B26889,C12241,2024-09,167.5,167.5,0,0
B26890,C12241,2024-10,159.1,159.1,0,0
B26891,C12241,2024-11,185.29,185.29,0,0
B26892,C12241,2024-12,170.79,170.79,4,0
B26893,C12242,2024-01,396.66,317.33,4,1
B26894,C12242,2024-02,377.1,377.1,0,0
B26895,C12242,2024-03,398.08,398.08,2,0
B26896,C12242,2024-04,408.63,408.63,2,0
B26897,C12242,2024-05,362.42,362.42,0,0
B26898,C12242,2024-06,402.99,402.99,1,0
B26899,C12242,2024-07,377.52,377.52,1,0
B26900,C12242,2024-08,380.22,380.22,1,0
B26901,C12242,2024-09,373.02,373.02,3,0
B26902,C12242,2024-10,325.47,325.47,1,0
B26903,C12242,2024-11,355.43,284.34,8,1
B26904,C12242,2024-12,392.32,392.32,2,0
B26905,C12243,2024-01,463.15,463.15,1,0
B26906,C12243,2024-02,438.31,219.16,14,1
B26907,C12243,2024-03,464.61,464.61,0,0
B26908,C12243,2024-04,454.79,454.79,1,0
B26909,C12243,2024-05,458.39,458.39,2,0
B26910,C12243,2024-06,416.66,416.66,0,0
B26911,C12243,2024-07,468.04,468.04,0,0
B26912,C12243,2024-08,464.86,232.43,0,0
B26913,C12243,2024-09,450.13,450.13,0,0
B26914,C12243,2024-10,457.27,457.27,7,0
B26915,C12243,2024-11,448.92,448.92,0,0
B26916,C12243,2024-12,445.28,445.28,8,0
B26917,C12244,2024-01,250.72,250.72,3,0
B26918,C12244,2024-02,282.59,282.59,0,0
B26919,C12244,2024-03,271.54,271.54,0,0
B26920,C12244,2024-04,260.52,260.52,1,0
B26921,C12244,2024-05,260.48,260.48,2,0
B26922,C12244,2024-06,265.21,265.21,0,0
B26923,C12244,2024-07,286.67,286.67,1,0
B26924,C12244,2024-08,243.4,243.4,0,0
B26925,C12244,2024-09,264.64,264.64,0,0
B26926,C12244,2024-10,247.91,247.91,0,0
B26927,C12244,2024-11,295.43,295.43,0,0
B26928,C12244,2024-12,263.49,263.49,1,0
B26929,C12245,2024-01,541.8,0.0,12,1
B26930,C12245,2024-02,529.83,529.83,1,0
B26931,C12245,2024-03,480.71,480.71,3,0
B26932,C12245,2024-04,534.7,267.35,5,1
B26933,C12245,2024-05,558.44,558.44,3,0
B26934,C12245,2024-06,551.29,551.29,1,0
B26935,C12245,2024-07,529.34,529.34,0,0
B26936,C12245,2024-08,532.92,532.92,5,0
B26937,C12245,2024-09,543.87,543.87,1,0
B26938,C12245,2024-10,550.51,550.51,0,0
B26939,C12245,2024-11,535.45,535.45,4,0
B26940,C12245,2024-12,521.77,521.77,0,0
B26941,C12246,2024-01,364.87,364.87,0,0
B26942,C12246,2024-02,373.35,373.35,0,0
B26943,C12246,2024-03,366.1,366.1,2,0
B26944,C12246,2024-04,351.55,351.55,5,0
B26945,C12246,2024-05,366.22,366.22,1,0
B26946,C12246,2024-06,400.95,400.95,0,0
B26947,C12246,2024-07,357.09,357.09,2,0
B26948,C12246,2024-08,379.66,379.66,0,0
B26949,C12246,2024-09,363.0,363.0,3,0
B26950,C12246,2024-10,381.52,190.76,10,1
B26951,C12246,2024-11,373.49,373.49,2,0
B26952,C12246,2024-12,385.37,385.37,0,0
B26953,C12247,2024-01,615.04,615.04,2,0
B26954,C12247,2024-02,594.62,594.62,0,0
B26955,C12247,2024-03,612.5,612.5,4,0
B26956,C12247,2024-04,607.87,607.87,1,0
B26957,C12247,2024-05,605.89,605.89,4,0
B26958,C12247,2024-06,598.22,598.22,1,0
B26959,C12247,2024-07,592.79,592.79,5,0
B26960,C12247,2024-08,628.23,0.0,3,1
B26961,C12247,2024-09,598.67,598.67,1,0
B26962,C12247,2024-10,598.24,598.24,1,0
B26963,C12247,2024-11,609.26,609.26,0,0
B26964,C12247,2024-12,605.35,605.35,1,0
B26965,C12248,2024-01,432.62,432.62,2,0
B26966,C12248,2024-02,408.95,408.95,0,0
B26967,C12248,2024-03,421.86,421.86,0,0
B26968,C12248,2024-04,408.09,408.09,2,0
B26969,C12248,2024-05,415.49,415.49,0,0
B26970,C12248,2024-06,425.2,425.2,0,0
B26971,C12248,2024-07,438.1,0.0,16,1
B26972,C12248,2024-08,409.4,409.4,1,0
B26973,C12248,2024-09,419.0,419.0,0,0
B26974,C12248,2024-10,422.19,422.19,0,0
B26975,C12248,2024-11,405.93,405.93,0,0
B26976,C12248,2024-12,421.1,421.1,0,0
B26977,C12249,2024-01,374.68,374.68,2,0
B26978,C12249,2024-02,354.28,354.28,0,0
B26979,C12249,2024-03,320.3,320.3,0,0
B26980,C12249,2024-04,300.94,300.94,0,0
B26981,C12249,2024-05,343.69,343.69,2,0
B26982,C12249,2024-06,346.32,346.32,3,0
B26983,C12249,2024-07,356.02,356.02,1,0
B26984,C12249,2024-08,362.26,362.26,1,0
B26985,C12249,2024-09,353.21,353.21,0,0
B26986,C12249,2024-10,344.77,344.77,2,0
B26987,C12249,2024-11,359.03,359.03,2,0
B26988,C12249,2024-12,356.71,356.71,2,0
B26989,C12250,2024-01,163.04,163.04,2,0
B26990,C12250,2024-02,191.68,191.68,2,0
B26991,C12250,2024-03,184.57,184.57,0,0
B26992,C12250,2024-04,194.07,194.07,0,0
B26993,C12250,2024-05,182.81,182.81,1,0
B26994,C12250,2024-06,188.04,188.04,2,0
B26995,C12250,2024-07,182.02,182.02,11,0
B26996,C12250,2024-08,197.39,197.39,1,0
B26997,C12250,2024-09,182.33,91.17,13,1
B26998,C12250,2024-10,200.92,200.92,0,0
B26999,C12250,2024-11,203.6,203.6,1,0
B27000,C12250,2024-12,208.36,166.69,6,1
B27001,C12251,2024-01,430.71,430.71,0,0
B27002,C12251,2024-02,394.44,394.44,1,0
B27003,C12251,2024-03,411.46,411.46,0,0
B27004,C12251,2024-04,433.95,433.95,2,0
B27005,C12251,2024-05,432.96,432.96,7,0
B27006,C12251,2024-06,412.32,412.32,0,0
B27007,C12251,2024-07,403.89,403.89,5,0
B27008,C12251,2024-08,410.2,410.2,2,0
B27009,C12251,2024-09,362.17,362.17,0,0
B27010,C12251,2024-10,422.01,422.01,0,0
B27011,C12251,2024-11,426.55,426.55,4,0
B27012,C12251,2024-12,423.49,211.75,11,1
B27013,C12252,2024-01,313.45,313.45,1,0
B27014,C12252,2024-02,331.52,331.52,8,0
B27015,C12252,2024-03,321.64,321.64,0,0
B27016,C12252,2024-04,321.48,321.48,3,0
B27017,C12252,2024-05,342.09,342.09,1,0
B27018,C12252,2024-06,329.62,329.62,4,0
B27019,C12252,2024-07,351.97,351.97,0,0
B27020,C12252,2024-08,294.4,294.4,1,0
B27021,C12252,2024-09,332.96,332.96,5,0
B27022,C12252,2024-10,334.82,334.82,1,0
B27023,C12252,2024-11,333.81,333.81,0,0
B27024,C12252,2024-12,322.27,322.27,2,0
B27025,C12253,2024-01,604.12,604.12,3,0
B27026,C12253,2024-02,582.96,582.96,0,0
B27027,C12253,2024-03,530.69,530.69,0,0
B27028,C12253,2024-04,581.41,581.41,7,0
B27029,C12253,2024-05,574.66,574.66,2,0
B27030,C12253,2024-06,589.24,589.24,0,0
B27031,C12253,2024-07,576.33,461.06,9,1
B27032,C12253,2024-08,595.23,595.23,1,0
B27033,C12253,2024-09,578.77,463.02,1,0
B27034,C12253,2024-10,581.19,581.19,3,0
B27035,C12253,2024-11,585.15,585.15,1,0
B27036,C12253,2024-12,569.95,569.95,0,0
B27037,C12254,2024-01,255.25,204.2,7,1
B27038,C12254,2024-02,295.0,295.0,1,0
B27039,C12254,2024-03,262.43,262.43,0,0
B27040,C12254,2024-04,254.99,254.99,1,0
B27041,C12254,2024-05,252.03,252.03,0,0
B27042,C12254,2024-06,278.84,278.84,1,0
B27043,C12254,2024-07,262.94,262.94,0,0
B27044,C12254,2024-08,255.28,204.22,6,1
B27045,C12254,2024-09,255.36,255.36,0,0
B27046,C12254,2024-10,276.31,276.31,0,0
B27047,C12254,2024-11,271.08,271.08,1,0
B27048,C12254,2024-12,274.94,274.94,0,0
B27049,C12255,2024-01,630.03,630.03,0,0
B27050,C12255,2024-02,597.68,597.68,5,0
B27051,C12255,2024-03,608.15,608.15,0,0
B27052,C12255,2024-04,613.92,613.92,3,0
B27053,C12255,2024-05,607.85,607.85,0,0
B27054,C12255,2024-06,596.42,596.42,6,0
B27055,C12255,2024-07,606.26,606.26,4,0
B27056,C12255,2024-08,618.03,618.03,1,0
B27057,C12255,2024-09,619.85,619.85,1,0
B27058,C12255,2024-10,604.41,604.41,1,0
B27059,C12255,2024-11,626.86,626.86,0,0
B27060,C12255,2024-12,620.64,620.64,2,0
B27061,C12256,2024-01,424.79,424.79,1,0
B27062,C12256,2024-02,436.43,436.43,0,0
B27063,C12256,2024-03,414.06,414.06,0,0
B27064,C12256,2024-04,431.62,431.62,6,0
B27065,C12256,2024-05,433.34,433.34,0,0
B27066,C12256,2024-06,415.54,415.54,0,0
B27067,C12256,2024-07,422.63,422.63,2,0
B27068,C12256,2024-08,411.87,411.87,0,0
B27069,C12256,2024-09,424.86,424.86,1,0
B27070,C12256,2024-10,427.21,427.21,0,0
B27071,C12256,2024-11,420.46,420.46,1,0
B27072,C12256,2024-12,354.91,354.91,0,0
B27073,C12257,2024-01,186.33,186.33,0,0
B27074,C12257,2024-02,181.28,181.28,3,0
B27075,C12257,2024-03,115.55,115.55,0,0
B27076,C12257,2024-04,179.53,179.53,1,0
B27077,C12257,2024-05,178.81,178.81,2,0
B27078,C12257,2024-06,152.46,152.46,5,0
B27079,C12257,2024-07,167.27,167.27,0,0
B27080,C12257,2024-08,148.72,148.72,0,0
B27081,C12257,2024-09,166.2,166.2,1,0
B27082,C12257,2024-10,179.25,179.25,1,0
B27083,C12257,2024-11,184.0,184.0,0,0
B27084,C12257,2024-12,165.83,165.83,7,0
B27085,C12258,2024-01,238.02,238.02,0,0
B27086,C12258,2024-02,291.75,291.75,4,0
B27087,C12258,2024-03,302.1,241.68,14,1
B27088,C12258,2024-04,301.96,301.96,0,0
B27089,C12258,2024-05,257.02,257.02,1,0
B27090,C12258,2024-06,280.89,280.89,0,0
B27091,C12258,2024-07,224.76,224.76,0,0
B27092,C12258,2024-08,264.54,0.0,0,0
B27093,C12258,2024-09,301.97,301.97,1,0
B27094,C12258,2024-10,280.36,280.36,0,0
B27095,C12258,2024-11,293.32,293.32,0,0
B27096,C12258,2024-12,290.81,290.81,2,0
B27097,C12259,2024-01,273.11,273.11,0,0
B27098,C12259,2024-02,265.63,265.63,1,0
B27099,C12259,2024-03,271.97,271.97,0,0
B27100,C12259,2024-04,276.74,276.74,1,0
B27101,C12259,2024-05,272.91,272.91,2,0
B27102,C12259,2024-06,285.52,285.52,3,0
B27103,C12259,2024-07,271.86,271.86,1,0
B27104,C12259,2024-08,278.34,278.34,1,0
B27105,C12259,2024-09,280.7,280.7,0,0
B27106,C12259,2024-10,263.12,263.12,0,0
B27107,C12259,2024-11,268.22,268.22,0,0
B27108,C12259,2024-12,275.77,275.77,0,0
B27109,C12260,2024-01,309.31,309.31,1,0
B27110,C12260,2024-02,318.19,318.19,0,0
B27111,C12260,2024-03,288.25,288.25,2,0
B27112,C12260,2024-04,308.76,308.76,5,0
B27113,C12260,2024-05,288.24,288.24,2,0
B27114,C12260,2024-06,306.17,153.09,8,1
B27115,C12260,2024-07,324.47,324.47,2,0
B27116,C12260,2024-08,299.83,299.83,0,0
B27117,C12260,2024-09,308.42,308.42,0,0
B27118,C12260,2024-10,287.76,287.76,3,0
B27119,C12260,2024-11,306.96,306.96,0,0
